Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
A classifier has 50 true positives and 64 false positives. What is its precision (rounded to 2 decimal places)?,0.54,0.64,0.44,0.29,C,Precision = TP / (TP + FP) = 50 / (50 + 64) = 0.44.,ML – Machine Learning,Model Evaluation
"A classifier has 113 true positives, 36 true negatives, 68 false positives, and 29 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.76,0.46,0.31,0.61,D,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (113+36)/(113+36+68+29) = 0.61.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a form of regression analysis in which the relationship between the independent and dependent variable is modelled as an nth degree polynomial""?",SHAP (SHapley Additive exPlanations),polynomial regression,silhouette score,gradient boosting,B,The description matches polynomial regression: a form of regression analysis in which the relationship between the independent and dependent variable is modelled as an nth degree polynomial,ML – Machine Learning,Regression
"A classifier has 177 true positives, 72 true negatives, 26 false positives, and 9 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.88,0.73,0.68,0.98,A,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (177+72)/(177+72+26+9) = 0.88.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a popular and efficient implementation of gradient boosting, widely used in machine learning competitions"".",a fully connected layer,XGBoost,SMOTE (Synthetic Minority Oversampling Technique),the MNIST dataset,B,"XGBoost refers to: a popular and efficient implementation of gradient boosting, widely used in machine learning competitions",ML – Machine Learning,ML Basics
A classifier has 51 true positives and 80 false negatives. What is its recall (rounded to 2 decimal places)?,0.39,0.54,0.24,0.69,A,Recall = TP / (TP + FN) = 51 / (51 + 80) = 0.39.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a modelling error where a model is too simple to capture the underlying pattern in the data"".",bagging (Bootstrap Aggregating),underfitting,a data pipeline,A/B testing (in ML),B,underfitting refers to: a modelling error where a model is too simple to capture the underlying pattern in the data,ML – Machine Learning,ML Basics
"A classifier has 181 true positives, 134 true negatives, 7 false positives, and 65 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.81,0.51,1.00,0.91,A,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (181+134)/(181+134+7+65) = 0.81.,ML – Machine Learning,Model Evaluation
What is a fully connected layer?,a large visual database used for training and benchmarking image classification and object detection models,a technique for assessing how well a model generalises by partitioning data into multiple training and testing subsets,a technique used to prevent overfitting by adding a penalty term to a model's loss function,a layer in a neural network where every neuron is connected to every neuron in the previous layer,D,a fully connected layer is: a layer in a neural network where every neuron is connected to every neuron in the previous layer,ML – Machine Learning,ML Basics
What is boosting?,"an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",the process of selecting the optimal configuration settings for a machine learning model to maximise performance,"a series of automated steps used to collect, clean, transform, and prepare data for machine learning models","a regularisation technique that adds the absolute value of coefficients as a penalty, which can shrink some coefficients to zero",A,"boosting is: an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",ML – Machine Learning,ML Basics
"A classifier has precision 0.60 and recall 0.92 (from 130 TP, 88 FP, 12 FN). What is its F1 score (rounded to 2 decimal places)?",0.92,0.82,0.72,0.87,C,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.60×0.92)/(0.60+0.92) = 0.72.,ML – Machine Learning,Model Evaluation
A classifier has 94 true positives and 12 false positives. What is its precision (rounded to 2 decimal places)?,0.69,0.74,0.79,0.89,D,Precision = TP / (TP + FP) = 94 / (94 + 12) = 0.89.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a high-level neural network API that runs on top of frameworks like TensorFlow, designed for ease of use""?",TensorFlow,CatBoost,Jupyter Notebook,Keras,D,"The description matches Keras: a high-level neural network API that runs on top of frameworks like TensorFlow, designed for ease of use",ML – Machine Learning,ML Tools
What is a data pipeline?,the portion of data used to evaluate the performance of a trained machine learning model on unseen examples,"a series of automated steps used to collect, clean, transform, and prepare data for machine learning models","a regularisation technique that adds the absolute value of coefficients as a penalty, which can shrink some coefficients to zero",a technique used to address class imbalance by generating synthetic examples of the minority class,B,"a data pipeline is: a series of automated steps used to collect, clean, transform, and prepare data for machine learning models",ML – Machine Learning,ML Basics
A classifier has 193 true positives and 54 false negatives. What is its recall (rounded to 2 decimal places)?,0.88,0.98,0.78,0.93,C,Recall = TP / (TP + FN) = 193 / (193 + 54) = 0.78.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.72 and recall 0.89 (from 168 TP, 66 FP, 21 FN). What is its F1 score (rounded to 2 decimal places)?",0.64,0.79,0.89,0.49,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.72×0.89)/(0.72+0.89) = 0.79.,ML – Machine Learning,Model Evaluation
Which statement correctly describes LightGBM?,"an open-source web application that allows users to create documents containing live code, equations, and visualisations",a popular open-source Python library used for implementing machine learning algorithms,"a gradient boosting framework designed for efficiency and speed, developed by Microsoft","an open-source machine learning framework developed by Meta (Facebook), popular for research and deep learning applications",C,"By definition, LightGBM is: a gradient boosting framework designed for efficiency and speed, developed by Microsoft",ML – Machine Learning,ML Tools
"A classifier has precision 0.82 and recall 0.74 (from 194 TP, 43 FP, 69 FN). What is its F1 score (rounded to 2 decimal places)?",0.48,0.63,0.58,0.78,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.82×0.74)/(0.82+0.74) = 0.78.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""an open-source machine learning framework developed by Meta (Facebook), popular for research and deep learning applications"".",LightGBM,PyTorch,Keras,TensorFlow,B,"PyTorch refers to: an open-source machine learning framework developed by Meta (Facebook), popular for research and deep learning applications",ML – Machine Learning,ML Tools
What is a hidden layer (in a neural network)?,"a standard, publicly available dataset used to compare the performance of different machine learning models",a technique used to explain individual predictions of a machine learning model by attributing contributions to each feature,"a layer of nodes between the input and output layers of a neural network, used to learn intermediate representations","a classic, small dataset in machine learning containing measurements of iris flowers, often used to teach classification",C,"a hidden layer (in a neural network) is: a layer of nodes between the input and output layers of a neural network, used to learn intermediate representations",ML – Machine Learning,ML Basics
"Fill in the blank: ______ refers to ""a technique used to fill in missing values in a dataset using estimated or calculated values"".",a label (in ML),normalisation (in ML),model interpretability techniques,missing data imputation,D,missing data imputation refers to: a technique used to fill in missing values in a dataset using estimated or calculated values,ML – Machine Learning,ML Basics
"Which term matches this description: ""methods used to explain how a machine learning model arrives at its predictions, such as SHAP or LIME""?",a training dataset,outlier detection,model interpretability techniques,a neural network (in ML context),C,"The description matches model interpretability techniques: methods used to explain how a machine learning model arrives at its predictions, such as SHAP or LIME",ML – Machine Learning,ML Basics
A classifier has 170 true positives and 61 false positives. What is its precision (rounded to 2 decimal places)?,0.94,0.59,0.74,0.64,C,Precision = TP / (TP + FP) = 170 / (170 + 61) = 0.74.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a machine learning technique used to identify data points that deviate significantly from the norm""?",clustering,unsupervised learning,anomaly detection,Latent Dirichlet Allocation (LDA),C,The description matches anomaly detection: a machine learning technique used to identify data points that deviate significantly from the norm,ML – Machine Learning,Unsupervised Learning
"A classifier has precision 0.59 and recall 0.31 (from 16 TP, 11 FP, 35 FN). What is its F1 score (rounded to 2 decimal places)?",0.51,0.11,0.31,0.41,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.59×0.31)/(0.59+0.31) = 0.41.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""an unsupervised learning technique that groups similar data points together based on shared characteristics""?",clustering,t-SNE (t-distributed Stochastic Neighbor Embedding),anomaly detection,Principal Component Analysis (PCA),A,The description matches clustering: an unsupervised learning technique that groups similar data points together based on shared characteristics,ML – Machine Learning,Unsupervised Learning
"A classifier has precision 0.59 and recall 0.48 (from 90 TP, 62 FP, 99 FN). What is its F1 score (rounded to 2 decimal places)?",0.33,0.83,0.68,0.53,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.59×0.48)/(0.59+0.48) = 0.53.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a layer in a neural network that applies filters to detect patterns such as edges or textures, commonly used in image processing"".",learning rate (in ML),k-fold cross-validation,outlier detection,a convolutional layer,D,"a convolutional layer refers to: a layer in a neural network that applies filters to detect patterns such as edges or textures, commonly used in image processing",ML – Machine Learning,ML Basics
"A classifier has 28 true positives, 112 true negatives, 32 false positives, and 12 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.91,0.86,0.76,0.56,C,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (28+112)/(28+112+32+12) = 0.76.,ML – Machine Learning,Model Evaluation
Which statement correctly describes hierarchical clustering?,a technique used to determine the optimal number of clusters in k-means clustering by plotting variance explained against cluster count,a clustering method that builds a tree of clusters by either merging or splitting groups iteratively,a technique used to reduce the number of features in a dataset while retaining important information,a popular clustering algorithm that partitions data into k clusters based on distance from cluster centroids,B,"By definition, hierarchical clustering is: a clustering method that builds a tree of clusters by either merging or splitting groups iteratively",ML – Machine Learning,Unsupervised Learning
Which statement correctly describes outlier detection?,a large visual database used for training and benchmarking image classification and object detection models,"the process of selecting, transforming, and creating input variables to improve a machine learning model's performance",a phenomenon where a deployed model's performance degrades over time due to changes in the underlying data patterns,the process of identifying data points that differ significantly from the rest of the dataset,D,"By definition, outlier detection is: the process of identifying data points that differ significantly from the rest of the dataset",ML – Machine Learning,ML Basics
A classifier has 90 true positives and 87 false negatives. What is its recall (rounded to 2 decimal places)?,0.66,0.51,0.36,0.81,B,Recall = TP / (TP + FN) = 90 / (90 + 87) = 0.51.,ML – Machine Learning,Model Evaluation
A classifier has 182 true positives and 81 false negatives. What is its recall (rounded to 2 decimal places)?,0.59,0.69,0.89,0.84,B,Recall = TP / (TP + FN) = 182 / (182 + 81) = 0.69.,ML – Machine Learning,Model Evaluation
What is Kaggle?,an online community and platform for data scientists and machine learning practitioners to find datasets and compete in competitions,"a popular Python library used for data manipulation and analysis, especially with tabular data","a fundamental Python library used for numerical computing, providing support for arrays and matrices","an open-source machine learning framework developed by Google, widely used for building deep learning models",A,Kaggle is: an online community and platform for data scientists and machine learning practitioners to find datasets and compete in competitions,ML – Machine Learning,ML Tools
Which statement correctly describes semi-supervised learning?,the line or surface that separates different predicted classes in a classification model's feature space,"a layer of nodes between the input and output layers of a neural network, used to learn intermediate representations",a method of comparing two versions of a model or system to determine which performs better in a real-world setting,a machine learning approach that uses a small amount of labelled data combined with a larger amount of unlabelled data,D,"By definition, semi-supervised learning is: a machine learning approach that uses a small amount of labelled data combined with a larger amount of unlabelled data",ML – Machine Learning,ML Basics
"Fill in the blank: ______ refers to ""the process of adjusting the range of independent variables in a dataset, often required before applying certain algorithms"".",a loss function (in ML),dropout (in neural networks),bias-variance tradeoff,feature scaling,D,"feature scaling refers to: the process of adjusting the range of independent variables in a dataset, often required before applying certain algorithms",ML – Machine Learning,ML Basics
A classifier has 101 true positives and 47 false positives. What is its precision (rounded to 2 decimal places)?,0.68,0.38,0.58,0.53,A,Precision = TP / (TP + FP) = 101 / (101 + 47) = 0.68.,ML – Machine Learning,Model Evaluation
"A classifier has 168 true positives, 142 true negatives, 66 false positives, and 61 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.91,0.56,0.71,0.86,C,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (168+142)/(168+142+66+61) = 0.71.,ML – Machine Learning,Model Evaluation
"A classifier has 121 true positives, 12 true negatives, 53 false positives, and 55 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.40,0.55,0.85,0.65,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (121+12)/(121+12+53+55) = 0.55.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a classification task involving more than two possible output classes"".",a hyperplane (in ML),information gain (in decision trees),a Gini index (in decision trees),multi-class classification,D,multi-class classification refers to: a classification task involving more than two possible output classes,ML – Machine Learning,Classification
Which statement correctly describes an epoch (in ML)?,one complete pass through the entire training dataset during the model training process,a technique used to address class imbalance by increasing the number of examples in the minority class,the line or surface that separates different predicted classes in a classification model's feature space,the process of integrating a trained machine learning model into a production environment for real-world use,A,"By definition, an epoch (in ML) is: one complete pass through the entire training dataset during the model training process",ML – Machine Learning,ML Basics
"A classifier has 17 true positives, 108 true negatives, 33 false positives, and 38 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.64,0.94,0.44,0.49,A,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (17+108)/(17+108+33+38) = 0.64.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a measure used to evaluate the quality of a split in a decision tree, based on the impurity of resulting subsets""?",k-nearest neighbours (KNN),a Gini index (in decision trees),a Gaussian (RBF) kernel,information gain (in decision trees),B,"The description matches a Gini index (in decision trees): a measure used to evaluate the quality of a split in a decision tree, based on the impurity of resulting subsets",ML – Machine Learning,Classification
"Fill in the blank: ______ refers to ""a graphical plot used to evaluate the performance of a binary classification model at various threshold settings"".",recall (in ML),the ROC curve,model accuracy,mean absolute error (MAE),B,the ROC curve refers to: a graphical plot used to evaluate the performance of a binary classification model at various threshold settings,ML – Machine Learning,Model Evaluation
"A classifier has 7 true positives, 105 true negatives, 40 false positives, and 25 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.78,0.93,0.83,0.63,D,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (7+105)/(7+105+40+25) = 0.63.,ML – Machine Learning,Model Evaluation
Which statement correctly describes AdaBoost?,the process of removing sections of a decision tree to reduce complexity and prevent overfitting,"a boosting algorithm that combines multiple weak classifiers, giving more weight to previously misclassified examples","a probabilistic classification algorithm based on Bayes' theorem, assuming independence between features",a simple supervised learning algorithm that classifies data points based on the majority class of their nearest neighbours,B,"By definition, AdaBoost is: a boosting algorithm that combines multiple weak classifiers, giving more weight to previously misclassified examples",ML – Machine Learning,Classification
Which statement correctly describes a classification problem?,a type of supervised learning task where the goal is to assign inputs into predefined categories or classes,"a metric used to decide which feature to split on at each step, based on the reduction in entropy","a probabilistic classification algorithm based on Bayes' theorem, assuming independence between features","a statistical method used for binary classification, predicting the probability of an outcome belonging to a particular class",A,"By definition, a classification problem is: a type of supervised learning task where the goal is to assign inputs into predefined categories or classes",ML – Machine Learning,Classification
What is feature selection?,a technique used to convert categorical variables into a binary vector representation suitable for machine learning models,the process of choosing the most relevant variables from a dataset to use in model training,"a regularisation technique that adds the absolute value of coefficients as a penalty, which can shrink some coefficients to zero",a hyperparameter that controls the size of the steps taken when updating model parameters during training,B,feature selection is: the process of choosing the most relevant variables from a dataset to use in model training,ML – Machine Learning,ML Basics
Which statement correctly describes k-means clustering?,an unsupervised learning technique that groups similar data points together based on shared characteristics,an application of association rule learning used to discover products frequently purchased together,a machine learning approach where a model finds patterns or structure in data without labelled outputs,a popular clustering algorithm that partitions data into k clusters based on distance from cluster centroids,D,"By definition, k-means clustering is: a popular clustering algorithm that partitions data into k clusters based on distance from cluster centroids",ML – Machine Learning,Unsupervised Learning
"Which term matches this description: ""one complete pass through the entire training dataset during the model training process""?",feature engineering,model drift,a Hidden Markov Model (HMM),an epoch (in ML),D,The description matches an epoch (in ML): one complete pass through the entire training dataset during the model training process,ML – Machine Learning,ML Basics
"Which term matches this description: ""a machine learning task that identifies and locates specific objects within an image""?",object detection,churn prediction,demand forecasting,credit scoring models,A,The description matches object detection: a machine learning task that identifies and locates specific objects within an image,ML – Machine Learning,ML Applications
A classifier has 50 true positives and 1 false positives. What is its precision (rounded to 2 decimal places)?,0.83,1.00,0.98,0.68,C,Precision = TP / (TP + FP) = 50 / (50 + 1) = 0.98.,ML – Machine Learning,Model Evaluation
A classifier has 181 true positives and 90 false negatives. What is its recall (rounded to 2 decimal places)?,0.77,0.97,0.82,0.67,D,Recall = TP / (TP + FN) = 181 / (181 + 90) = 0.67.,ML – Machine Learning,Model Evaluation
"A classifier has 118 true positives, 92 true negatives, 93 false positives, and 40 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.91,0.61,0.31,0.46,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (118+92)/(118+92+93+40) = 0.61.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a regularisation technique that adds the squared value of coefficients as a penalty to prevent overly large weights""?",a data pipeline,model drift,L2 regularisation (Ridge),dropout (in neural networks),C,The description matches L2 regularisation (Ridge): a regularisation technique that adds the squared value of coefficients as a penalty to prevent overly large weights,ML – Machine Learning,ML Basics
"Which term matches this description: ""a technique used to address class imbalance by reducing the number of examples in the majority class""?",undersampling (in ML),a validation dataset,a fully connected layer,regularisation,A,The description matches undersampling (in ML): a technique used to address class imbalance by reducing the number of examples in the majority class,ML – Machine Learning,ML Basics
"Which term matches this description: ""a layer of nodes between the input and output layers of a neural network, used to learn intermediate representations""?",a hidden layer (in a neural network),gradient descent,dropout (in neural networks),feature engineering,A,"The description matches a hidden layer (in a neural network): a layer of nodes between the input and output layers of a neural network, used to learn intermediate representations",ML – Machine Learning,ML Basics
"A classifier has precision 0.67 and recall 0.96 (from 87 TP, 43 FP, 4 FN). What is its F1 score (rounded to 2 decimal places)?",0.89,0.79,0.49,0.99,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.67×0.96)/(0.67+0.96) = 0.79.,ML – Machine Learning,Model Evaluation
What is bagging (Bootstrap Aggregating)?,a subset of data used during training to tune model hyperparameters and prevent overfitting,an ensemble technique that trains multiple models on different random subsets of data and averages their predictions,the line or surface that separates different predicted classes in a classification model's feature space,a technique used to address class imbalance by reducing the number of examples in the majority class,B,bagging (Bootstrap Aggregating) is: an ensemble technique that trains multiple models on different random subsets of data and averages their predictions,ML – Machine Learning,ML Basics
What is clustering?,an unsupervised learning technique that groups similar data points together based on shared characteristics,a technique used to reduce the number of features in a dataset while retaining important information,a density-based clustering algorithm that groups points closely packed together and marks outliers as noise,a technique used to determine the optimal number of clusters in k-means clustering by plotting variance explained against cluster count,A,clustering is: an unsupervised learning technique that groups similar data points together based on shared characteristics,ML – Machine Learning,Unsupervised Learning
"Fill in the blank: ______ refers to ""a recommendation approach that suggests items similar to those a user has liked in the past, based on item attributes"".",a recommender system,object detection,content-based recommendation,image classification,C,"content-based recommendation refers to: a recommendation approach that suggests items similar to those a user has liked in the past, based on item attributes",ML – Machine Learning,ML Applications
A classifier has 75 true positives and 54 false positives. What is its precision (rounded to 2 decimal places)?,0.38,0.58,0.68,0.88,B,Precision = TP / (TP + FP) = 75 / (75 + 54) = 0.58.,ML – Machine Learning,Model Evaluation
Which statement correctly describes unsupervised learning?,a density-based clustering algorithm that groups points closely packed together and marks outliers as noise,a machine learning approach where a model finds patterns or structure in data without labelled outputs,a dimensionality reduction technique often used for visualising high-dimensional data in two or three dimensions,an unsupervised learning technique used to discover interesting relationships between variables in large datasets,B,"By definition, unsupervised learning is: a machine learning approach where a model finds patterns or structure in data without labelled outputs",ML – Machine Learning,Unsupervised Learning
A classifier has 57 true positives and 53 false positives. What is its precision (rounded to 2 decimal places)?,0.72,0.52,0.37,0.62,B,Precision = TP / (TP + FP) = 57 / (57 + 53) = 0.52.,ML – Machine Learning,Model Evaluation
A classifier has 92 true positives and 28 false positives. What is its precision (rounded to 2 decimal places)?,0.77,0.47,0.57,0.62,A,Precision = TP / (TP + FP) = 92 / (92 + 28) = 0.77.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.90 and recall 0.90 (from 132 TP, 15 FP, 14 FN). What is its F1 score (rounded to 2 decimal places)?",0.60,0.70,0.75,0.90,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.90×0.90)/(0.90+0.90) = 0.90.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a layer in a convolutional neural network that reduces the spatial size of data, decreasing computation and controlling overfitting"".",reinforcement learning,a pooling layer,outlier detection,feature selection,B,"a pooling layer refers to: a layer in a convolutional neural network that reduces the spatial size of data, decreasing computation and controlling overfitting",ML – Machine Learning,ML Basics
"A classifier has 179 true positives, 5 true negatives, 78 false positives, and 78 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.54,0.34,0.44,0.74,A,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (179+5)/(179+5+78+78) = 0.54.,ML – Machine Learning,Model Evaluation
Which statement correctly describes LIME (Local Interpretable Model-agnostic Explanations)?,a mathematical model describing a sequence of events where the probability of each event depends only on the state attained in the previous event,a technique that explains individual predictions of any classifier by approximating it locally with an interpretable model,a simple model used as a reference point to compare the performance of more complex machine learning models,"an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",B,"By definition, LIME (Local Interpretable Model-agnostic Explanations) is: a technique that explains individual predictions of any classifier by approximating it locally with an interpretable model",ML – Machine Learning,ML Basics
"Which term matches this description: ""a gradient boosting library developed by Yandex, known for its strong handling of categorical features""?",pandas,scikit-learn,Jupyter Notebook,CatBoost,D,"The description matches CatBoost: a gradient boosting library developed by Yandex, known for its strong handling of categorical features",ML – Machine Learning,ML Tools
Which statement correctly describes t-SNE (t-distributed Stochastic Neighbor Embedding)?,a dimensionality reduction technique that transforms data into a smaller set of uncorrelated variables called principal components,a dimensionality reduction technique often used for visualising high-dimensional data in two or three dimensions,"an unsupervised technique used for topic modelling, identifying abstract topics within a collection of documents",a machine learning approach where a model finds patterns or structure in data without labelled outputs,B,"By definition, t-SNE (t-distributed Stochastic Neighbor Embedding) is: a dimensionality reduction technique often used for visualising high-dimensional data in two or three dimensions",ML – Machine Learning,Unsupervised Learning
What is demand forecasting?,a machine learning technique used in recommendation systems that makes predictions based on user behaviour patterns,a machine learning application that predicts future customer demand for products or services,"a recommendation approach that suggests items similar to those a user has liked in the past, based on item attributes",a machine learning application that transcribes spoken language into written text,B,demand forecasting is: a machine learning application that predicts future customer demand for products or services,ML – Machine Learning,ML Applications
"A classifier has precision 0.60 and recall 0.67 (from 29 TP, 19 FP, 14 FN). What is its F1 score (rounded to 2 decimal places)?",0.94,0.54,0.44,0.64,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.60×0.67)/(0.60+0.67) = 0.64.,ML – Machine Learning,Model Evaluation
Which statement correctly describes a bagging classifier?,an ensemble method that trains multiple instances of a model on different bootstrapped subsets of data and averages their predictions,"a classification task involving exactly two possible output classes, such as spam or not spam","a boosting algorithm that combines multiple weak classifiers, giving more weight to previously misclassified examples",a decision boundary in a support vector machine that separates data points of different classes in high-dimensional space,A,"By definition, a bagging classifier is: an ensemble method that trains multiple instances of a model on different bootstrapped subsets of data and averages their predictions",ML – Machine Learning,Classification
A classifier has 18 true positives and 84 false positives. What is its precision (rounded to 2 decimal places)?,0.38,0.08,0.18,0.00,C,Precision = TP / (TP + FP) = 18 / (18 + 84) = 0.18.,ML – Machine Learning,Model Evaluation
What is AdaBoost?,"a boosting algorithm that combines multiple weak classifiers, giving more weight to previously misclassified examples","a statistical method used for binary classification, predicting the probability of an outcome belonging to a particular class","a supervised learning model that makes predictions by splitting data based on feature values, forming a tree-like structure",a commonly used kernel function in support vector machines that measures similarity based on distance,A,"AdaBoost is: a boosting algorithm that combines multiple weak classifiers, giving more weight to previously misclassified examples",ML – Machine Learning,Classification
Which statement correctly describes model drift?,"methods used to explain how a machine learning model arrives at its predictions, such as SHAP or LIME",a phenomenon where a deployed model's performance degrades over time due to changes in the underlying data patterns,a resampling technique that involves repeatedly drawing samples with replacement from a dataset to estimate a statistic,"a regularisation technique that adds the absolute value of coefficients as a penalty, which can shrink some coefficients to zero",B,"By definition, model drift is: a phenomenon where a deployed model's performance degrades over time due to changes in the underlying data patterns",ML – Machine Learning,ML Basics
What is collaborative filtering?,"a machine learning application that predicts user preferences and suggests relevant items, such as movies or products",a machine learning technique used in recommendation systems that makes predictions based on user behaviour patterns,a machine learning application that transcribes spoken language into written text,a machine learning task that identifies and locates specific objects within an image,B,collaborative filtering is: a machine learning technique used in recommendation systems that makes predictions based on user behaviour patterns,ML – Machine Learning,ML Applications
"Fill in the blank: ______ refers to ""a commonly used kernel function in support vector machines that measures similarity based on distance"".",binary classification,a Gaussian (RBF) kernel,a classification problem,a random forest,B,a Gaussian (RBF) kernel refers to: a commonly used kernel function in support vector machines that measures similarity based on distance,ML – Machine Learning,Classification
"A classifier has precision 0.18 and recall 0.23 (from 17 TP, 79 FP, 57 FN). What is its F1 score (rounded to 2 decimal places)?",0.35,0.05,0.50,0.20,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.18×0.23)/(0.18+0.23) = 0.20.,ML – Machine Learning,Model Evaluation
Which statement correctly describes DBSCAN?,"an unsupervised technique used for topic modelling, identifying abstract topics within a collection of documents",a machine learning technique used to identify data points that deviate significantly from the norm,a technique used to reduce the number of features in a dataset while retaining important information,a density-based clustering algorithm that groups points closely packed together and marks outliers as noise,D,"By definition, DBSCAN is: a density-based clustering algorithm that groups points closely packed together and marks outliers as noise",ML – Machine Learning,Unsupervised Learning
"A classifier has 114 true positives, 61 true negatives, 55 false positives, and 53 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.62,0.72,0.82,0.52,A,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (114+61)/(114+61+55+53) = 0.62.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a mathematical function that quantifies the difference between a model's predictions and the actual target values"".",SHAP (SHapley Additive exPlanations),grid search,a neural network (in ML context),a loss function (in ML),D,a loss function (in ML) refers to: a mathematical function that quantifies the difference between a model's predictions and the actual target values,ML – Machine Learning,ML Basics
A classifier has 102 true positives and 54 false positives. What is its precision (rounded to 2 decimal places)?,0.45,0.50,0.65,0.75,C,Precision = TP / (TP + FP) = 102 / (102 + 54) = 0.65.,ML – Machine Learning,Model Evaluation
What is the F1 score?,a metric that measures the proportion of true positive predictions among all positive predictions made by a model,a metric used to evaluate regression models by measuring the average absolute difference between predicted and actual values,a metric that combines precision and recall into a single value using their harmonic mean,a statistical measure indicating how well a regression model's predictions approximate the actual data,C,the F1 score is: a metric that combines precision and recall into a single value using their harmonic mean,ML – Machine Learning,Model Evaluation
A classifier has 160 true positives and 28 false negatives. What is its recall (rounded to 2 decimal places)?,1.00,0.85,0.65,0.95,B,Recall = TP / (TP + FN) = 160 / (160 + 28) = 0.85.,ML – Machine Learning,Model Evaluation
Which statement correctly describes a testing dataset?,"an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",the line or surface that separates different predicted classes in a classification model's feature space,the portion of data used to evaluate the performance of a trained machine learning model on unseen examples,a phenomenon where a deployed model's performance degrades over time due to changes in the underlying data patterns,C,"By definition, a testing dataset is: the portion of data used to evaluate the performance of a trained machine learning model on unseen examples",ML – Machine Learning,ML Basics
"A classifier has precision 0.69 and recall 0.70 (from 166 TP, 73 FP, 71 FN). What is its F1 score (rounded to 2 decimal places)?",0.90,0.80,0.40,0.70,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.69×0.70)/(0.69+0.70) = 0.70.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a technique for assessing how well a model generalises by partitioning data into multiple training and testing subsets""?",a data pipeline,regularisation,cross-validation,early stopping,C,The description matches cross-validation: a technique for assessing how well a model generalises by partitioning data into multiple training and testing subsets,ML – Machine Learning,ML Basics
Which statement correctly describes L2 regularisation (Ridge)?,"a variation of gradient descent that updates model parameters using one training example at a time, rather than the full dataset","a problem in machine learning where information from outside the training dataset is used to create the model, leading to overly optimistic results",a regularisation technique that adds the squared value of coefficients as a penalty to prevent overly large weights,a technique used in deep learning to stabilise and accelerate training by normalising layer inputs,C,"By definition, L2 regularisation (Ridge) is: a regularisation technique that adds the squared value of coefficients as a penalty to prevent overly large weights",ML – Machine Learning,ML Basics
