Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Fill in the blank: ______ refers to ""a standard programming language used to manage and manipulate relational databases"".",SQL (Structured Query Language),binary search,inheritance in OOP,a sorting algorithm,A,SQL (Structured Query Language) refers to: a standard programming language used to manage and manipulate relational databases,Software,Programming
"Which file extension is typically used for an eXtensible Markup Language file, used for structured data?",.json,.py,.xml,.sh,C,"Files that are an eXtensible Markup Language file, used for structured data typically use the extension '.xml'.",Software,File Formats
What is a stack (data structure)?,a value in a program that does not change during execution,a linear data structure that follows the Last-In-First-Out (LIFO) principle,"a formal language comprising a set of instructions used to produce various kinds of output, such as software programs",a mechanism by which one class can acquire properties and behaviours from another class,B,a stack (data structure) is: a linear data structure that follows the Last-In-First-Out (LIFO) principle,Software,Programming
"Fill in the blank: ______ refers to ""a set of rules that allows different software applications to communicate with each other"".",integration testing,an API (Application Programming Interface),a repository (in version control),a prototype in software development,B,an API (Application Programming Interface) refers to: a set of rules that allows different software applications to communicate with each other,Software,Software Development
What is an array?,an error detected during the compilation process that prevents source code from being converted into an executable program,"a programming paradigm based on the concept of objects, which contain data and methods",a mathematical notation used to describe the efficiency or complexity of an algorithm,"a data structure that stores a collection of elements, typically of the same type, in a contiguous block of memory",D,"an array is: a data structure that stores a collection of elements, typically of the same type, in a contiguous block of memory",Software,Programming
Which statement correctly describes a foreign key in a database?,"a tool that automates the process of installing, upgrading, and managing software packages, such as npm or pip","a type of database that organises data into tables with rows and columns, linked by relationships","a field in one table that refers to the primary key in another table, establishing a relationship",software that monitors and controls incoming and outgoing network traffic based on security rules,C,"By definition, a foreign key in a database is: a field in one table that refers to the primary key in another table, establishing a relationship",Software,Software Basics
"Which term matches this description: ""a type of malware that attaches itself to legitimate programs and replicates when the program is executed""?",pip,a computer virus,load balancing,middleware,B,The description matches a computer virus: a type of malware that attaches itself to legitimate programs and replicates when the program is executed,Software,Software Basics
Which statement correctly describes Linux?,the ability of an operating system to execute multiple tasks or processes concurrently,"an open-source operating system kernel, the basis for many free operating system distributions",the core component of an operating system that manages system resources and communication between hardware and software,the operating system developed by Apple for its Macintosh computers,B,"By definition, Linux is: an open-source operating system kernel, the basis for many free operating system distributions",Software,Operating Systems
In approximately which year was the programming language JavaScript created?,1998,1987,2003,1995,D,JavaScript was created in approximately 1995.,Software,Programming Languages
What is pip?,a set of SQL statements saved in a database that can be executed as a single unit,a collection of instructions and programs used to operate computers and execute specific tasks,malicious software that encrypts a victim's files and demands payment for their release,a package manager used to install and manage software packages written in Python,D,pip is: a package manager used to install and manage software packages written in Python,Software,Software Basics
"Which term matches this description: ""a data structure that maps keys to values using a hash function for efficient data retrieval""?",object-oriented programming (OOP),hard-coding,a flowchart,a hash table,D,The description matches a hash table: a data structure that maps keys to values using a hash function for efficient data retrieval,Software,Programming
"Which term matches this description: ""a formal language comprising a set of instructions used to produce various kinds of output, such as software programs""?",a comment in code,a programming language,inheritance in OOP,an array,B,"The description matches a programming language: a formal language comprising a set of instructions used to produce various kinds of output, such as software programs",Software,Programming
Which file extension is typically used for a Portable Document Format file?,.apk,.pdf,.rar,.json,B,Files that are a Portable Document Format file typically use the extension '.pdf'.,Software,File Formats
"Fill in the blank: ______ refers to ""a software testing method where individual modules are combined and tested as a group"".",a software architecture,integration testing,a sprint (in Scrum),refactoring,B,integration testing refers to: a software testing method where individual modules are combined and tested as a group,Software,Software Development
What is an alpha version of software?,the practice of executing automated tests as part of the software delivery pipeline to get immediate feedback,"an early, internal version of software, often unstable, used for initial testing before beta release",a versioning scheme using a three-part number (major.minor.patch) to indicate the nature of software changes,the process of determining the needs and expectations of stakeholders for a new software system,B,"an alpha version of software is: an early, internal version of software, often unstable, used for initial testing before beta release",Software,Software Development
"Fill in the blank: ______ refers to ""the operating system developed by Apple for its Macintosh computers"".",Android,macOS,Windows,a kernel,B,macOS refers to: the operating system developed by Apple for its Macintosh computers,Software,Operating Systems
"Fill in the blank: ______ refers to ""a fixed, short period of time during which a specific set of work must be completed and reviewed"".",a commit (in Git),the MVC (Model-View-Controller) pattern,a code formatter,a sprint (in Scrum),D,"a sprint (in Scrum) refers to: a fixed, short period of time during which a specific set of work must be completed and reviewed",Software,Software Development
Which keyboard shortcut is typically used to 'open windows security/task manager options'?,Ctrl+Alt+Delete,Ctrl+O,Ctrl+S,Windows+D,A,'Ctrl+Alt+Delete' is used to open windows security/task manager options.,Software,Keyboard Shortcuts
"Which term matches this description: ""the process of integrating changes from one branch into another in version control""?",a bug in software,the Software Development Life Cycle (SDLC),merging (in Git),a build in software development,C,The description matches merging (in Git): the process of integrating changes from one branch into another in version control,Software,Software Development
Which statement correctly describes integration testing?,a software testing method where individual modules are combined and tested as a group,a versioning scheme using a three-part number (major.minor.patch) to indicate the nature of software changes,the practice of diverging from the main line of development to work independently without affecting it,a software development technique where two programmers work together at one workstation,A,"By definition, integration testing is: a software testing method where individual modules are combined and tested as a group",Software,Software Development
"Fill in the blank: ______ refers to ""a set of conditions and inputs used to determine whether a software feature works as intended"".",GitHub,regression testing,a wireframe,a test case,D,a test case refers to: a set of conditions and inputs used to determine whether a software feature works as intended,Software,Software Development
What is Docker?,a value set outside a program that can affect how running processes behave on a computer,"a popular platform used to develop, ship, and run applications inside containers",a lightweight virtualisation method that packages applications with their dependencies into isolated containers,"software designed to manage computer hardware and provide a platform for application software, such as an operating system",B,"Docker is: a popular platform used to develop, ship, and run applications inside containers",Software,Software Basics
What is a worm (malware)?,"the delivery of computing services, including storage and processing power, over the internet",a type of malware that self-replicates and spreads across networks without needing to attach to a host program,"a tool that automates the process of installing, upgrading, and managing software packages, such as npm or pip","a fraudulent attempt to obtain sensitive information by disguising as a trustworthy entity, often via email",B,a worm (malware) is: a type of malware that self-replicates and spreads across networks without needing to attach to a host program,Software,Software Basics
Which statement correctly describes a loop in programming?,a programming construct that repeats a block of code multiple times based on a condition,a data structure that maps keys to values using a hash function for efficient data retrieval,"a small, reusable block of source code that performs a specific function",an error caused by incorrect use of a programming language's grammar rules,A,"By definition, a loop in programming is: a programming construct that repeats a block of code multiple times based on a condition",Software,Programming
What does the keyboard shortcut 'F11' typically do?,Open a new tab in a web browser,Apply bold formatting to selected text,Open File Explorer (Windows),Toggle full-screen mode in a browser,D,'F11' is used to toggle full-screen mode in a browser.,Software,Keyboard Shortcuts
"Which term matches this description: ""a software design pattern that separates an application into three interconnected components: data, user interface, and logic""?",a software architecture,the MVC (Model-View-Controller) pattern,Git,continuous deployment (CD),B,"The description matches the MVC (Model-View-Controller) pattern: a software design pattern that separates an application into three interconnected components: data, user interface, and logic",Software,Software Development
"Fill in the blank: ______ refers to ""a design approach ensuring software interfaces adapt appropriately to different screen sizes and devices"".",responsive software design,software,a software update patch,a Trojan horse (malware),A,responsive software design refers to: a design approach ensuring software interfaces adapt appropriately to different screen sizes and devices,Software,Software Basics
What does the keyboard shortcut 'Ctrl+Alt+Delete' typically do?,Open Windows security/task manager options,Copy selected content,Open the Task Manager directly (Windows),Apply underline formatting to selected text,A,'Ctrl+Alt+Delete' is used to open windows security/task manager options.,Software,Keyboard Shortcuts
"Fill in the blank: ______ refers to ""written material that explains how software works, including its functionality, usage, and architecture"".",Visual Studio Code,a milestone in project management,the MVC (Model-View-Controller) pattern,software documentation,D,"software documentation refers to: written material that explains how software works, including its functionality, usage, and architecture",Software,Software Development
What does the keyboard shortcut 'Ctrl+V' typically do?,Show the desktop by minimising all windows,Reopen the last closed tab in a web browser,Toggle full-screen mode in a browser,Paste copied content,D,'Ctrl+V' is used to paste copied content.,Software,Keyboard Shortcuts
"Which term matches this description: ""an organised collection of structured data stored electronically for easy access and management""?",a database,open-source software,pip,a software license,A,The description matches a database: an organised collection of structured data stored electronically for easy access and management,Software,Software Basics
"Fill in the blank: ______ refers to ""software that enables one computer system to imitate the functions of another system"".",a content delivery network (CDN),localisation of software,uptime,emulation software,D,emulation software refers to: software that enables one computer system to imitate the functions of another system,Software,Software Basics
Which keyboard shortcut is typically used to 'switch between open tabs in a browser'?,Ctrl+B,Ctrl+X,Ctrl+O,Ctrl+Tab,D,'Ctrl+Tab' is used to switch between open tabs in a browser.,Software,Keyboard Shortcuts
Which statement correctly describes a Gantt chart?,"a prioritised list of features, changes, and fixes for a product, maintained in Agile development",a software development technique where two programmers work together at one workstation,"an early, internal version of software, often unstable, used for initial testing before beta release",a visual project management tool that shows a project schedule with tasks plotted against time,D,"By definition, a Gantt chart is: a visual project management tool that shows a project schedule with tasks plotted against time",Software,Software Development
What is a staging environment?,the person responsible for defining and prioritising the features of a product in Agile development,"a linear, sequential approach to software development, where each phase must be completed before the next begins","a testing environment that closely mirrors the production environment, used for final pre-release checks",a type of testing that evaluates a system's stability under extreme or unfavourable conditions,C,"a staging environment is: a testing environment that closely mirrors the production environment, used for final pre-release checks",Software,Software Development
"Which term matches this description: ""software that is available for use at no cost, but not necessarily open-source""?",client-server architecture,freeware,a firewall (software),containerisation,B,"The description matches freeware: software that is available for use at no cost, but not necessarily open-source",Software,Software Basics
What is a comment in code?,"a line of text in source code ignored by the compiler or interpreter, used to explain the code to human readers","a programming paradigm based on the concept of objects, which contain data and methods","an event that disrupts the normal flow of a program's execution, often handled using try-catch blocks","a hierarchical data structure in which each node has at most two children, referred to as left and right",A,"a comment in code is: a line of text in source code ignored by the compiler or interpreter, used to explain the code to human readers",Software,Programming
Which statement correctly describes the Singleton design pattern?,a design pattern that restricts a class to having only one instance and provides a global point of access to it,"the practice of creating clear, structured documentation for technical products, such as user manuals",a web-based platform for hosting and collaborating on Git repositories,a versioning scheme using a three-part number (major.minor.patch) to indicate the nature of software changes,A,"By definition, the Singleton design pattern is: a design pattern that restricts a class to having only one instance and provides a global point of access to it",Software,Software Development
Which keyboard shortcut is typically used to 'print the current document'?,Cmd+Q,F11,Ctrl+D,Ctrl+P,D,'Ctrl+P' is used to print the current document.,Software,Keyboard Shortcuts
What is a changelog?,a diagram used in software engineering to represent a user's interactions with a system,a document that records all notable changes made to a software project over time,"a fixed, short period of time during which a specific set of work must be completed and reviewed","a structured process used to plan, create, test, and deploy software",B,a changelog is: a document that records all notable changes made to a software project over time,Software,Software Development
Which statement correctly describes an environment variable?,a value set outside a program that can affect how running processes behave on a computer,a popular open-source relational database management system,a software component that adds specific features or functionality to an existing application,a formal contract defining the expected level of service between a provider and a customer,A,"By definition, an environment variable is: a value set outside a program that can affect how running processes behave on a computer",Software,Software Basics
Which statement correctly describes pseudocode?,"the bundling of data and methods that operate on that data within a single unit, restricting direct access to some components",an error caused by incorrect use of a programming language's grammar rules,the ability of different objects to respond to the same function call in different ways,"an informal, high-level description of a program's logic, not written in any specific programming language",D,"By definition, pseudocode is: an informal, high-level description of a program's logic, not written in any specific programming language",Software,Programming
Who is credited with creating the programming language FORTRAN?,Google,a committee led by Grace Hopper's influence,John Backus (at IBM),Niklaus Wirth,C,FORTRAN is credited to John Backus (at IBM).,Software,Programming Languages
Which statement correctly describes caching in software?,a software distribution model in which applications are hosted by a provider and made available to users over the internet,"a software-based emulation of a physical computer, allowing multiple operating systems to run on one machine",the process of storing frequently accessed data temporarily for faster future retrieval,"a tool that automates the process of installing, upgrading, and managing software packages, such as npm or pip",C,"By definition, caching in software is: the process of storing frequently accessed data temporarily for faster future retrieval",Software,Software Basics
What is a prototype in software development?,a software testing method that examines internal code structure and logic,an early sample or model of a software product built to test a concept or process,"a popular free source-code editor developed by Microsoft, widely used for software development","an early, internal version of software, often unstable, used for initial testing before beta release",B,a prototype in software development is: an early sample or model of a software product built to test a concept or process,Software,Software Development
What is debugging?,a diagram used in software engineering to represent a user's interactions with a system,"a popular free source-code editor developed by Microsoft, widely used for software development","a significant point or event in a project's timeline, marking progress toward completion",the process of identifying and fixing errors or bugs in software code,D,debugging is: the process of identifying and fixing errors or bugs in software code,Software,Software Development
What is branching (in Git)?,the practice of diverging from the main line of development to work independently without affecting it,a basic visual guide used to represent the skeletal framework of a software interface before development,"the process of converting source code into a standalone, executable software artefact","a preliminary test to check whether the basic functions of software work, before more detailed testing",A,branching (in Git) is: the practice of diverging from the main line of development to work independently without affecting it,Software,Software Development
"Which term matches this description: ""a file used to set parameters and initial settings for a computer program""?",a service level agreement (SLA),a configuration file,emulation software,Oracle Database,B,The description matches a configuration file: a file used to set parameters and initial settings for a computer program,Software,Software Basics
Who is credited with creating the programming language Perl?,JetBrains,Apple Inc. (led by Chris Lattner),Larry Wall,Ross Ihaka and Robert Gentleman,C,Perl is credited to Larry Wall.,Software,Programming Languages
What is an API (Application Programming Interface)?,a set of rules that allows different software applications to communicate with each other,testing conducted to ensure that new code changes have not adversely affected existing functionality,a pre-release version of software made available to a limited group of users for testing purposes,the process of determining the needs and expectations of stakeholders for a new software system,A,an API (Application Programming Interface) is: a set of rules that allows different software applications to communicate with each other,Software,Software Development
Which statement correctly describes Agile methodology?,an isolated testing environment that allows code to run without affecting the production system,an early sample or model of a software product built to test a concept or process,a set of conditions and inputs used to determine whether a software feature works as intended,"a software development approach emphasising iterative progress, collaboration, and flexibility to change",D,"By definition, Agile methodology is: a software development approach emphasising iterative progress, collaboration, and flexibility to change",Software,Software Development
What does the keyboard shortcut 'Ctrl+Z' typically do?,Open a new tab in a web browser,Undo the last action,Switch between open tabs in a browser,Lock the computer (Windows),B,'Ctrl+Z' is used to undo the last action.,Software,Keyboard Shortcuts
What is regression testing?,"a snapshot of changes made to files in a repository, saved with a descriptive message",the process of determining the needs and expectations of stakeholders for a new software system,an assessment conducted to determine whether a proposed software project is practical and viable,testing conducted to ensure that new code changes have not adversely affected existing functionality,D,regression testing is: testing conducted to ensure that new code changes have not adversely affected existing functionality,Software,Software Development
Which statement correctly describes version control?,"a system that records changes to files over time, allowing users to track history and collaborate, such as Git",the practice of executing automated tests as part of the software delivery pipeline to get immediate feedback,a type of performance testing that evaluates how a system behaves under expected user loads,an automated message sent from one application to another when a specific event occurs,A,"By definition, version control is: a system that records changes to files over time, allowing users to track history and collaborate, such as Git",Software,Software Development
"Fill in the blank: ______ refers to ""a significant point or event in a project's timeline, marking progress toward completion"".",a sandbox environment,Agile methodology,a milestone in project management,JIRA,C,"a milestone in project management refers to: a significant point or event in a project's timeline, marking progress toward completion",Software,Software Development
"Fill in the blank: ______ refers to ""a software design pattern that separates an application into three interconnected components: data, user interface, and logic"".",the MVC (Model-View-Controller) pattern,a feasibility study,merging (in Git),a Gantt chart,A,"the MVC (Model-View-Controller) pattern refers to: a software design pattern that separates an application into three interconnected components: data, user interface, and logic",Software,Software Development
What is a relational database?,a value set outside a program that can affect how running processes behave on a computer,a file used to set parameters and initial settings for a computer program,a widely used commercial relational database management system developed by Oracle Corporation,"a type of database that organises data into tables with rows and columns, linked by relationships",D,"a relational database is: a type of database that organises data into tables with rows and columns, linked by relationships",Software,Software Basics
"Which term matches this description: ""a popular NoSQL database that stores data in flexible, JSON-like documents""?",phishing,an add-on,MongoDB,a software audit,C,"The description matches MongoDB: a popular NoSQL database that stores data in flexible, JSON-like documents",Software,Software Basics
Which statement correctly describes pull requests (in Git)?,an automated message sent from one application to another when a specific event occurs,"a system that records changes to files over time, allowing users to track history and collaborate, such as Git",a set of rules that allows different software applications to communicate with each other,a method of submitting proposed changes to a codebase for review before merging into the main branch,D,"By definition, pull requests (in Git) is: a method of submitting proposed changes to a codebase for review before merging into the main branch",Software,Software Development
Which statement correctly describes branching (in Git)?,the process of integrating changes from one branch into another in version control,the phase of software testing where a nearly finished product is released to a limited external audience for feedback,the practice of diverging from the main line of development to work independently without affecting it,an early sample or model of a software product built to test a concept or process,C,"By definition, branching (in Git) is: the practice of diverging from the main line of development to work independently without affecting it",Software,Software Development
What is multitasking in an OS?,"an open-source operating system kernel, the basis for many free operating system distributions",a method used by an operating system to organise and store files on a storage device,the core component of an operating system that manages system resources and communication between hardware and software,the ability of an operating system to execute multiple tasks or processes concurrently,D,multitasking in an OS is: the ability of an operating system to execute multiple tasks or processes concurrently,Software,Operating Systems
What does the keyboard shortcut 'Cmd+Tab' typically do?,Quit the current application (macOS),Switch between open applications (macOS),Apply underline formatting to selected text,Redo the last undone action,B,'Cmd+Tab' is used to switch between open applications (macos).,Software,Keyboard Shortcuts
Which statement correctly describes stress testing?,software that allows developers to interact with a database using object-oriented code instead of writing raw SQL,a type of testing that evaluates a system's stability under extreme or unfavourable conditions,"the process of restructuring existing code without changing its external behaviour, to improve readability or performance",a software testing method where individual components or functions are tested in isolation,B,"By definition, stress testing is: a type of testing that evaluates a system's stability under extreme or unfavourable conditions",Software,Software Development
What is continuous deployment (CD)?,"a system that records changes to files over time, allowing users to track history and collaborate, such as Git",a set of conditions and inputs used to determine whether a software feature works as intended,"a general, reusable solution to a commonly occurring problem in software design",a software development practice where code changes are automatically deployed to production after passing tests,D,continuous deployment (CD) is: a software development practice where code changes are automatically deployed to production after passing tests,Software,Software Development
Who is credited with creating the programming language JavaScript?,Microsoft (led by Anders Hejlsberg),Dennis Ritchie,Brendan Eich,Martin Odersky,C,JavaScript is credited to Brendan Eich.,Software,Programming Languages
What is integration testing?,the process of determining the needs and expectations of stakeholders for a new software system,a software testing method where individual modules are combined and tested as a group,a set of rules that allows different software applications to communicate with each other,a tool that automatically reformats source code to follow consistent style guidelines,B,integration testing is: a software testing method where individual modules are combined and tested as a group,Software,Software Development
"Which programming language was created by Robert Griesemer, Rob Pike, and Ken Thompson at Google?",Dart,Go (Golang),Swift,Pascal,B,"Go (Golang) was created by Robert Griesemer, Rob Pike, and Ken Thompson at Google.",Software,Programming Languages
"Which term matches this description: ""a network architecture in which each computer can act as both a client and a server""?",Kubernetes,malware,a peer-to-peer (P2P) network,MySQL,C,The description matches a peer-to-peer (P2P) network: a network architecture in which each computer can act as both a client and a server,Software,Software Basics
What is data serialization?,"the process of converting data structures or objects into a format that can be stored or transmitted, such as JSON",a technique where a function calls itself to solve a smaller instance of the same problem,a program that translates source code written in a high-level programming language into machine code,a linear data structure that follows the First-In-First-Out (FIFO) principle,A,"data serialization is: the process of converting data structures or objects into a format that can be stored or transmitted, such as JSON",Software,Programming
What is a beta version of software?,a pre-release version of software made available to a limited group of users for testing purposes,an isolated testing environment that allows code to run without affecting the production system,"a significant point or event in a project's timeline, marking progress toward completion",a popular project management and issue-tracking tool used widely in Agile software development,A,a beta version of software is: a pre-release version of software made available to a limited group of users for testing purposes,Software,Software Development
"Which term matches this description: ""the process of converting data structures or objects into a format that can be stored or transmitted, such as JSON""?",data serialization,a queue (data structure),a binary tree,JavaScript,A,"The description matches data serialization: the process of converting data structures or objects into a format that can be stored or transmitted, such as JSON",Software,Programming
"Fill in the blank: ______ refers to ""software designed to help users perform specific tasks, such as word processors or web browsers"".",middleware,internationalisation of software,application software,a database,C,"application software refers to: software designed to help users perform specific tasks, such as word processors or web browsers",Software,Software Basics
"Fill in the blank: ______ refers to ""the mobile operating system developed by Apple for its iPhone and iPad devices"".",a device driver,Android,an operating system (OS),iOS,D,iOS refers to: the mobile operating system developed by Apple for its iPhone and iPad devices,Software,Operating Systems
What is requirements gathering?,"the high-level structure of a software system, defining its components and their relationships",the process of determining the needs and expectations of stakeholders for a new software system,testing conducted to determine whether a system meets business requirements and is ready for delivery,an assessment conducted to determine whether a proposed software project is practical and viable,B,requirements gathering is: the process of determining the needs and expectations of stakeholders for a new software system,Software,Software Development
"Fill in the blank: ______ refers to ""a small, reusable block of source code that performs a specific function"".",a code snippet,C++,a variable in programming,a syntax error,A,"a code snippet refers to: a small, reusable block of source code that performs a specific function",Software,Programming
"Which term matches this description: ""a set of practices combining software development and IT operations to shorten the development lifecycle""?",a prototype in software development,a patch,pull requests (in Git),DevOps,D,The description matches DevOps: a set of practices combining software development and IT operations to shorten the development lifecycle,Software,Software Development
Which statement correctly describes Oracle Database?,"a software-based emulation of a physical computer, allowing multiple operating systems to run on one machine",a widely used commercial relational database management system developed by Oracle Corporation,"software distributed on a trial basis, often requiring payment for continued or full use",an organised collection of structured data stored electronically for easy access and management,B,"By definition, Oracle Database is: a widely used commercial relational database management system developed by Oracle Corporation",Software,Software Basics
What type of file typically has the extension '.png'?,a stylesheet file used to style web pages,an image file supporting transparency (Portable Network Graphics),a batch file containing a sequence of commands for Windows,a JavaScript source code file,B,A file with the extension '.png' is typically an image file supporting transparency (Portable Network Graphics).,Software,File Formats
"Which term matches this description: ""the high-level structure of a software system, defining its components and their relationships""?",pull requests (in Git),a feasibility study,a software architecture,refactoring,C,"The description matches a software architecture: the high-level structure of a software system, defining its components and their relationships",Software,Software Development
Which statement correctly describes a product owner?,"written material that explains how software works, including its functionality, usage, and architecture","to inform users and developers of what has changed, been fixed, or been added in a new software version","the high-level structure of a software system, defining its components and their relationships",the person responsible for defining and prioritising the features of a product in Agile development,D,"By definition, a product owner is: the person responsible for defining and prioritising the features of a product in Agile development",Software,Software Development
"Which term matches this description: ""an event that disrupts the normal flow of a program's execution, often handled using try-catch blocks""?",a compiler,an exception in programming,Python,encapsulation in OOP,B,"The description matches an exception in programming: an event that disrupts the normal flow of a program's execution, often handled using try-catch blocks",Software,Programming
"Fill in the blank: ______ refers to ""testing conducted to ensure that new code changes have not adversely affected existing functionality"".",a stand-up meeting,a rollback (in deployment),an alpha version of software,regression testing,D,regression testing refers to: testing conducted to ensure that new code changes have not adversely affected existing functionality,Software,Software Development
What is Oracle Database?,malware disguised as legitimate software to trick users into installing it,a widely used commercial relational database management system developed by Oracle Corporation,a collection of instructions and programs used to operate computers and execute specific tasks,a software component that adds specific features or functionality to an existing application,B,Oracle Database is: a widely used commercial relational database management system developed by Oracle Corporation,Software,Software Basics
What is client-server architecture?,a computing model in which client devices request services or resources from centralised servers,a design approach ensuring software interfaces adapt appropriately to different screen sizes and devices,"a popular NoSQL database that stores data in flexible, JSON-like documents",a company or individual that sells software products or services,A,client-server architecture is: a computing model in which client devices request services or resources from centralised servers,Software,Software Basics
In approximately which year was the programming language C++ created?,1980,1990,1985,1997,C,C++ was created in approximately 1985.,Software,Programming Languages
Which statement correctly describes antivirus software?,"software designed to detect, prevent, and remove malicious software from a computer",a type of malware that attaches itself to legitimate programs and replicates when the program is executed,software that allows an operating system to communicate with and control a hardware device,the process of reverting software to a previous stable version after a failed update or deployment,A,"By definition, antivirus software is: software designed to detect, prevent, and remove malicious software from a computer",Software,Application Software
"Which term matches this description: ""the process of distributing network or application traffic across multiple servers to ensure reliability""?",client-server architecture,load balancing,Oracle Database,accessibility in software design,B,The description matches load balancing: the process of distributing network or application traffic across multiple servers to ensure reliability,Software,Software Basics
"Which term matches this description: ""a popular project management and issue-tracking tool used widely in Agile software development""?",JIRA,a commit (in Git),usability testing,an alpha version of software,A,The description matches JIRA: a popular project management and issue-tracking tool used widely in Agile software development,Software,Software Development
Which statement correctly describes a defect tracking system?,the person responsible for defining and prioritising the features of a product in Agile development,testing conducted to ensure that new code changes have not adversely affected existing functionality,"a tool used to log, track, and manage software bugs throughout the development process",a short daily meeting in Agile development where team members discuss progress and blockers,C,"By definition, a defect tracking system is: a tool used to log, track, and manage software bugs throughout the development process",Software,Software Development
Which statement correctly describes a commit (in Git)?,"a prioritised list of features, changes, and fixes for a product, maintained in Agile development",a design pattern that restricts a class to having only one instance and provides a global point of access to it,"a testing environment that closely mirrors the production environment, used for final pre-release checks","a snapshot of changes made to files in a repository, saved with a descriptive message",D,"By definition, a commit (in Git) is: a snapshot of changes made to files in a repository, saved with a descriptive message",Software,Software Development
Who is credited with creating the programming language Pascal?,Microsoft (led by Anders Hejlsberg),James Gosling,Niklaus Wirth,John McCarthy,C,Pascal is credited to Niklaus Wirth.,Software,Programming Languages
What is unit testing?,the process of reverting software to a previous stable version after a failed update or deployment,a visual project management tool that shows a project schedule with tasks plotted against time,"a tool used to log, track, and manage software bugs throughout the development process",a software testing method where individual components or functions are tested in isolation,D,unit testing is: a software testing method where individual components or functions are tested in isolation,Software,Software Development
Which keyboard shortcut is typically used to 'open the task manager directly (windows)'?,Ctrl+P,Ctrl+Shift+Esc,Ctrl+Shift+T,Ctrl+Home,B,'Ctrl+Shift+Esc' is used to open the task manager directly (windows).,Software,Keyboard Shortcuts
Which keyboard shortcut is typically used to 'copy selected content'?,Ctrl+Home,Ctrl+C,Ctrl+D,Ctrl+T,B,'Ctrl+C' is used to copy selected content.,Software,Keyboard Shortcuts
"Fill in the blank: ______ refers to ""a cloud computing model that provides virtualised computing resources over the internet"".",internationalisation of software,IaaS (Infrastructure as a Service),malware,a software license,B,IaaS (Infrastructure as a Service) refers to: a cloud computing model that provides virtualised computing resources over the internet,Software,Software Basics
Which statement correctly describes usability testing?,"a tool that analyses source code to flag programming errors, bugs, and stylistic issues","a structured process used to plan, create, test, and deploy software",an early sample or model of a software product built to test a concept or process,testing conducted to evaluate how easy and intuitive a software product is for real users,D,"By definition, usability testing is: testing conducted to evaluate how easy and intuitive a software product is for real users",Software,Software Development
What is a bug in software?,the process of evaluating software to identify defects and ensure it meets requirements,a set of rules that allows different software applications to communicate with each other,"a system that records changes to files over time, allowing users to track history and collaborate, such as Git",an error or flaw in a program that causes it to behave unexpectedly,D,a bug in software is: an error or flaw in a program that causes it to behave unexpectedly,Software,Software Development
What is a software update?,"the process of adapting software for a specific region or language, including translations and cultural adjustments",the process of organising data to reduce redundancy and improve data integrity,"a release of new or improved code that fixes bugs, adds features, or improves security","software designed to manage computer hardware and provide a platform for application software, such as an operating system",C,"a software update is: a release of new or improved code that fixes bugs, adds features, or improves security",Software,Software Basics
What is a web browser?,"a prioritised list of features, changes, and fixes for a product, maintained in Agile development",an automated message sent from one application to another when a specific event occurs,"an event that disrupts the normal flow of a program's execution, often handled using try-catch blocks","software used to access and view websites on the internet, such as Chrome or Firefox",D,"a web browser is: software used to access and view websites on the internet, such as Chrome or Firefox",Software,Application Software
"Fill in the blank: ______ refers to ""a data structure that maps keys to values using a hash function for efficient data retrieval"".",a hash table,an interpreter,a compiler,a stack (data structure),A,a hash table refers to: a data structure that maps keys to values using a hash function for efficient data retrieval,Software,Programming
"Fill in the blank: ______ refers to ""the process of restructuring existing code without changing its external behaviour, to improve readability or performance"".",a microservices architecture,refactoring,continuous deployment (CD),a code repository's README file,B,"refactoring refers to: the process of restructuring existing code without changing its external behaviour, to improve readability or performance",Software,Software Development
Which statement correctly describes debugging?,testing conducted to determine whether a system meets business requirements and is ready for delivery,the process of identifying and fixing errors or bugs in software code,a method of submitting proposed changes to a codebase for review before merging into the main branch,a design pattern that restricts a class to having only one instance and provides a global point of access to it,B,"By definition, debugging is: the process of identifying and fixing errors or bugs in software code",Software,Software Development
