Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Two numbers are in the ratio 6:11. If their sum is 153, find the larger number.",94,99,96,102,B,Total parts = 6+11 = 17. Each part = 153/17 = 9. Larger number = 11 × 9 = 99.,Aptitude,Ratios
A vehicle covers 350 km in 5 hours. What is its speed?,69,67,70,65,C,Distance = Speed × Time = 70 × 5 = 350 km. So the answer is 70 km/h.,Aptitude,Time and Distance
"Find the average of these numbers: 40, 13, 19, 29, 40, 75.",33,31,36,38,C,"Sum = 216, Count = 6, Average = 216/6 = 36.",Aptitude,Averages
What is the LCM (Least Common Multiple) of 25 and 14?,350,353,349,351,A,"LCM(25,14) = (25×14)/HCF(25,14) = 350.",Aptitude,LCM and HCF
A card is drawn from a well-shuffled standard deck of 52 cards. What is the probability of drawing a spade?,11/52,9/26,1/4,5/26,C,"Favourable outcomes = 13, Total outcomes = 52. Probability = 13/52 = 1/4 (in simplest form).",Aptitude,Probability
A shopkeeper buys an item for ₹2956 and sells it at a 20% loss. What is the selling price?,2365,2285,2415,2315,A,Loss amount = 20% of 2956 = ₹591. Selling price = 2956 - 591 = ₹2365.,Aptitude,Profit and Loss
A quantity of 253 is decreased by 12%. What is the new value?,213,238,223,218,C,"12% of 253 = 30. Since it decreased, new value = 253 - 30 = 223.",Aptitude,Percentage
A vehicle covers 56 km at a speed of 56 km/h. How long does it take?,1,4,3,6,A,Distance = Speed × Time = 56 × 1 = 56 km. So the answer is 1 hours.,Aptitude,Time and Distance
A quantity of 645 is decreased by 5%. What is the new value?,603,628,608,613,D,"5% of 645 = 32. Since it decreased, new value = 645 - 32 = 613.",Aptitude,Percentage
A fair six-sided die is rolled once. What is the probability of getting the number 6?,1/4,1/6,2/3,5/6,B,"Favourable outcomes = 1, Total outcomes = 6. Probability = 1/6 = 1/6 (in simplest form).",Aptitude,Probability
A vehicle covers 212 km at a speed of 106 km/h. How long does it take?,4,5,1,2,D,Distance = Speed × Time = 106 × 2 = 212 km. So the answer is 2 hours.,Aptitude,Time and Distance
What is the HCF (Highest Common Factor) of 79 and 58?,4,2,1,5,C,"HCF(79,58) = 1.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹2477 and sells it at a 20% profit. What is the selling price?,2972,2892,3052,2922,A,Profit amount = 20% of 2477 = ₹495. Selling price = 2477 + 495 = ₹2972.,Aptitude,Profit and Loss
A quantity of 223 is increased by 30%. What is the new value?,305,285,290,300,C,"30% of 223 = 67. Since it increased, new value = 223 + 67 = 290.",Aptitude,Percentage
"A can complete a piece of work in 5 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.50,3.00,2.50,3.50,C,Combined rate = 1/5 + 1/5. Time together = (5×5)/(5+5) = 2.50 days.,Aptitude,Time and Work
"Two numbers are in the ratio 3:2. If their sum is 85, find the larger number.",51,56,41,36,A,Total parts = 3+2 = 5. Each part = 85/5 = 17. Larger number = 3 × 17 = 51.,Aptitude,Ratios
"A can complete a piece of work in 18 days and B can complete it in 18 days. Working together, how many days will they take (rounded to 2 decimal places)?",9.50,10.00,7.50,9.00,D,Combined rate = 1/18 + 1/18. Time together = (18×18)/(18+18) = 9.00 days.,Aptitude,Time and Work
Find the Compound Interest on ₹6695 at 5% per annum for 3 years (compounded annually).,1055,1035,905,1005,A,Amount = P(1+R/100)^T = 6695(1+5/100)^3 ≈ ₹7750. CI = Amount − P = ₹1055.,Aptitude,Compound Interest
Find the Compound Interest on ₹1243 at 20% per annum for 3 years (compounded annually).,925,905,1055,855,B,Amount = P(1+R/100)^T = 1243(1+20/100)^3 ≈ ₹2148. CI = Amount − P = ₹905.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹3825 and sells it at a 10% profit. What is the selling price?,4227,4157,4207,4127,C,Profit amount = 10% of 3825 = ₹382. Selling price = 3825 + 382 = ₹4207.,Aptitude,Profit and Loss
"Find the average of these numbers: 22, 16, 50, 76, 22, 62, 11.",37,42,36,32,A,"Sum = 259, Count = 7, Average = 259/7 = 37.",Aptitude,Averages
Find the Simple Interest on ₹8832 at 9% per annum for 6 years.,4569,4669,4769,5069,C,SI = (P × R × T)/100 = (8832 × 9 × 6)/100 = ₹4769.,Aptitude,Simple Interest
Find the Compound Interest on ₹1144 at 10% per annum for 2 years (compounded annually).,240,220,90,340,A,Amount = P(1+R/100)^T = 1144(1+10/100)^2 ≈ ₹1384. CI = Amount − P = ₹240.,Aptitude,Compound Interest
"Find the average of these numbers: 69, 63, 18, 100, 57, 88, 47, 94.",68,69,72,67,D,"Sum = 536, Count = 8, Average = 536/8 = 67.",Aptitude,Averages
Find the Simple Interest on ₹30138 at 7% per annum for 2 years.,3919,4219,4019,4269,B,SI = (P × R × T)/100 = (30138 × 7 × 2)/100 = ₹4219.,Aptitude,Simple Interest
A quantity of 450 is decreased by 50%. What is the new value?,220,225,235,230,B,"50% of 450 = 225. Since it decreased, new value = 450 - 225 = 225.",Aptitude,Percentage
Find the Simple Interest on ₹49516 at 5% per annum for 4 years.,10103,9953,9903,9803,C,SI = (P × R × T)/100 = (49516 × 5 × 4)/100 = ₹9903.,Aptitude,Simple Interest
Find the Simple Interest on ₹6223 at 10% per annum for 5 years.,3412,3312,3112,2912,C,SI = (P × R × T)/100 = (6223 × 10 × 5)/100 = ₹3112.,Aptitude,Simple Interest
What is the HCF (Highest Common Factor) of 29 and 52?,1,3,2,4,A,"HCF(29,52) = 1.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹1741 and sells it at a 5% loss. What is the selling price?,1624,1734,1654,1684,C,Loss amount = 5% of 1741 = ₹87. Selling price = 1741 - 87 = ₹1654.,Aptitude,Profit and Loss
Find the Simple Interest on ₹11011 at 6% per annum for 3 years.,1982,2182,2282,1782,A,SI = (P × R × T)/100 = (11011 × 6 × 3)/100 = ₹1982.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹2180 and sells it at a 20% loss. What is the selling price?,1744,1794,1774,1764,A,Loss amount = 20% of 2180 = ₹436. Selling price = 2180 - 436 = ₹1744.,Aptitude,Profit and Loss
A quantity of 633 is increased by 15%. What is the new value?,728,713,733,738,A,"15% of 633 = 95. Since it increased, new value = 633 + 95 = 728.",Aptitude,Percentage
"A can complete a piece of work in 18 days and B can complete it in 15 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.68,8.18,7.18,9.68,B,Combined rate = 1/18 + 1/15. Time together = (18×15)/(18+15) = 8.18 days.,Aptitude,Time and Work
"A can complete a piece of work in 11 days and B can complete it in 8 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.13,4.63,2.63,6.13,B,Combined rate = 1/11 + 1/8. Time together = (11×8)/(11+8) = 4.63 days.,Aptitude,Time and Work
"Two numbers are in the ratio 5:12. If their sum is 272, find the larger number.",195,189,187,192,D,Total parts = 5+12 = 17. Each part = 272/17 = 16. Larger number = 12 × 16 = 192.,Aptitude,Ratios
"A can complete a piece of work in 19 days and B can complete it in 12 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.35,7.85,7.35,6.85,C,Combined rate = 1/19 + 1/12. Time together = (19×12)/(19+12) = 7.35 days.,Aptitude,Time and Work
Find the Compound Interest on ₹13766 at 10% per annum for 3 years (compounded annually).,4557,4707,4407,4577,A,Amount = P(1+R/100)^T = 13766(1+10/100)^3 ≈ ₹18323. CI = Amount − P = ₹4557.,Aptitude,Compound Interest
A vehicle travels at 87 km/h for 10 hours. What distance does it cover?,870,868,871,865,A,Distance = Speed × Time = 87 × 10 = 870 km. So the answer is 870 km.,Aptitude,Time and Distance
"Find the average of these numbers: 40, 12, 90, 56, 55, 47.",51,49,50,53,C,"Sum = 300, Count = 6, Average = 300/6 = 50.",Aptitude,Averages
A shopkeeper buys an item for ₹1310 and sells it at a 40% loss. What is the selling price?,866,766,786,756,C,Loss amount = 40% of 1310 = ₹524. Selling price = 1310 - 524 = ₹786.,Aptitude,Profit and Loss
Find the Simple Interest on ₹33964 at 8% per annum for 3 years.,8451,8151,7951,8351,B,SI = (P × R × T)/100 = (33964 × 8 × 3)/100 = ₹8151.,Aptitude,Simple Interest
A vehicle travels at 98 km/h for 1 hours. What distance does it cover?,95,98,101,99,B,Distance = Speed × Time = 98 × 1 = 98 km. So the answer is 98 km.,Aptitude,Time and Distance
Find the Compound Interest on ₹8259 at 10% per annum for 2 years (compounded annually).,1734,1584,1834,1754,A,Amount = P(1+R/100)^T = 8259(1+10/100)^2 ≈ ₹9993. CI = Amount − P = ₹1734.,Aptitude,Compound Interest
A quantity of 608 is increased by 40%. What is the new value?,846,836,851,866,C,"40% of 608 = 243. Since it increased, new value = 608 + 243 = 851.",Aptitude,Percentage
"Two numbers are in the ratio 12:5. If their sum is 306, find the larger number.",231,213,216,226,C,Total parts = 12+5 = 17. Each part = 306/17 = 18. Larger number = 12 × 18 = 216.,Aptitude,Ratios
Find the Compound Interest on ₹2289 at 10% per annum for 2 years (compounded annually).,481,581,431,381,A,Amount = P(1+R/100)^T = 2289(1+10/100)^2 ≈ ₹2770. CI = Amount − P = ₹481.,Aptitude,Compound Interest
"Find the average of these numbers: 40, 44, 72.",57,51,47,52,D,"Sum = 156, Count = 3, Average = 156/3 = 52.",Aptitude,Averages
"Two numbers are in the ratio 9:11. If their sum is 400, find the larger number.",210,220,230,215,B,Total parts = 9+11 = 20. Each part = 400/20 = 20. Larger number = 11 × 20 = 220.,Aptitude,Ratios
Find the Compound Interest on ₹1333 at 20% per annum for 2 years (compounded annually).,687,637,437,587,D,Amount = P(1+R/100)^T = 1333(1+20/100)^2 ≈ ₹1920. CI = Amount − P = ₹587.,Aptitude,Compound Interest
"Two numbers are in the ratio 6:5. If their sum is 121, find the larger number.",71,66,81,63,B,Total parts = 6+5 = 11. Each part = 121/11 = 11. Larger number = 6 × 11 = 66.,Aptitude,Ratios
"A can complete a piece of work in 6 days and B can complete it in 11 days. Working together, how many days will they take (rounded to 2 decimal places)?",1.88,2.88,3.88,3.38,C,Combined rate = 1/6 + 1/11. Time together = (6×11)/(6+11) = 3.88 days.,Aptitude,Time and Work
A quantity of 213 is increased by 25%. What is the new value?,271,281,256,266,D,"25% of 213 = 53. Since it increased, new value = 213 + 53 = 266.",Aptitude,Percentage
Is 108 divisible by 5?,Only sometimes,No,Yes,Cannot say,B,"108 ÷ 5 leaves remainder 3, so the answer is No.",Aptitude,Divisibility
Is 280 divisible by 5?,Yes,Cannot say,No,Only sometimes,A,"280 ÷ 5 leaves remainder 0, so the answer is Yes.",Aptitude,Divisibility
Find the Simple Interest on ₹49299 at 12% per annum for 6 years.,35295,35495,35695,35445,B,SI = (P × R × T)/100 = (49299 × 12 × 6)/100 = ₹35495.,Aptitude,Simple Interest
"Two numbers are in the ratio 4:3. If their sum is 140, find the larger number.",77,75,85,80,D,Total parts = 4+3 = 7. Each part = 140/7 = 20. Larger number = 4 × 20 = 80.,Aptitude,Ratios
Find the Compound Interest on ₹9370 at 10% per annum for 3 years (compounded annually).,3151,2951,3051,3101,D,Amount = P(1+R/100)^T = 9370(1+10/100)^3 ≈ ₹12471. CI = Amount − P = ₹3101.,Aptitude,Compound Interest
Find the Compound Interest on ₹8938 at 20% per annum for 3 years (compounded annually).,6507,6407,6487,6457,A,Amount = P(1+R/100)^T = 8938(1+20/100)^3 ≈ ₹15445. CI = Amount − P = ₹6507.,Aptitude,Compound Interest
"Find the average of these numbers: 58, 57, 18, 20, 87.",48,46,51,43,A,"Sum = 240, Count = 5, Average = 240/5 = 48.",Aptitude,Averages
"Find the average of these numbers: 27, 21, 64, 31, 95, 56.",49,50,51,52,A,"Sum = 294, Count = 6, Average = 294/6 = 49.",Aptitude,Averages
What is the HCF (Highest Common Factor) of 64 and 70?,3,5,6,2,D,"HCF(64,70) = 2.",Aptitude,LCM and HCF
A vehicle travels at 27 km/h for 1 hours. What distance does it cover?,26,27,29,25,B,Distance = Speed × Time = 27 × 1 = 27 km. So the answer is 27 km.,Aptitude,Time and Distance
"Two numbers are in the ratio 5:3. If their sum is 80, find the larger number.",45,47,50,53,C,Total parts = 5+3 = 8. Each part = 80/8 = 10. Larger number = 5 × 10 = 50.,Aptitude,Ratios
"Find the average of these numbers: 58, 35, 46, 48, 13, 28.",35,40,39,38,D,"Sum = 228, Count = 6, Average = 228/6 = 38.",Aptitude,Averages
"Two numbers are in the ratio 12:5. If their sum is 221, find the larger number.",146,156,161,159,B,Total parts = 12+5 = 17. Each part = 221/17 = 13. Larger number = 12 × 13 = 156.,Aptitude,Ratios
A vehicle covers 272 km at a speed of 34 km/h. How long does it take?,5,13,8,9,C,Distance = Speed × Time = 34 × 8 = 272 km. So the answer is 8 hours.,Aptitude,Time and Distance
Find the Simple Interest on ₹23878 at 4% per annum for 6 years.,5831,5531,5631,5731,D,SI = (P × R × T)/100 = (23878 × 4 × 6)/100 = ₹5731.,Aptitude,Simple Interest
"Find the average of these numbers: 16, 90, 53, 26, 79, 27, 66.",51,53,46,49,A,"Sum = 357, Count = 7, Average = 357/7 = 51.",Aptitude,Averages
"Two numbers are in the ratio 6:8. If their sum is 140, find the larger number.",95,80,85,83,B,Total parts = 6+8 = 14. Each part = 140/14 = 10. Larger number = 8 × 10 = 80.,Aptitude,Ratios
"Two numbers are in the ratio 5:4. If their sum is 45, find the larger number.",25,35,40,15,A,Total parts = 5+4 = 9. Each part = 45/9 = 5. Larger number = 5 × 5 = 25.,Aptitude,Ratios
Find the Compound Interest on ₹4974 at 10% per annum for 2 years (compounded annually).,1045,995,1145,1025,A,Amount = P(1+R/100)^T = 4974(1+10/100)^2 ≈ ₹6019. CI = Amount − P = ₹1045.,Aptitude,Compound Interest
A quantity of 823 is decreased by 40%. What is the new value?,509,499,504,494,D,"40% of 823 = 329. Since it decreased, new value = 823 - 329 = 494.",Aptitude,Percentage
"Two numbers are in the ratio 3:6. If their sum is 36, find the larger number.",34,24,29,9,B,Total parts = 3+6 = 9. Each part = 36/9 = 4. Larger number = 6 × 4 = 24.,Aptitude,Ratios
"A can complete a piece of work in 10 days and B can complete it in 8 days. Working together, how many days will they take (rounded to 2 decimal places)?",2.44,4.94,4.44,6.44,C,Combined rate = 1/10 + 1/8. Time together = (10×8)/(10+8) = 4.44 days.,Aptitude,Time and Work
A vehicle travels at 91 km/h for 8 hours. What distance does it cover?,726,725,729,728,D,Distance = Speed × Time = 91 × 8 = 728 km. So the answer is 728 km.,Aptitude,Time and Distance
"Find the average of these numbers: 66, 58, 88, 40, 83.",72,67,62,66,B,"Sum = 335, Count = 5, Average = 335/5 = 67.",Aptitude,Averages
A fair six-sided die is rolled once. What is the probability of getting an even number?,1/6,1/2,1/12,1/13,B,"Favourable outcomes = 3, Total outcomes = 6. Probability = 3/6 = 1/2 (in simplest form).",Aptitude,Probability
A vehicle covers 552 km at a speed of 92 km/h. How long does it take?,6,9,7,8,A,Distance = Speed × Time = 92 × 6 = 552 km. So the answer is 6 hours.,Aptitude,Time and Distance
Find the Compound Interest on ₹11108 at 5% per annum for 2 years (compounded annually).,1159,1289,989,1139,D,Amount = P(1+R/100)^T = 11108(1+5/100)^2 ≈ ₹12247. CI = Amount − P = ₹1139.,Aptitude,Compound Interest
What is the LCM (Least Common Multiple) of 22 and 22?,22,26,21,20,A,"LCM(22,22) = (22×22)/HCF(22,22) = 22.",Aptitude,LCM and HCF
A vehicle covers 736 km at a speed of 92 km/h. How long does it take?,10,9,8,6,C,Distance = Speed × Time = 92 × 8 = 736 km. So the answer is 8 hours.,Aptitude,Time and Distance
"Find the average of these numbers: 34, 30, 74, 65, 36, 43.",45,52,44,47,D,"Sum = 282, Count = 6, Average = 282/6 = 47.",Aptitude,Averages
"Find the average of these numbers: 99, 21, 73, 16, 52, 15, 36, 96.",53,48,51,56,C,"Sum = 408, Count = 8, Average = 408/8 = 51.",Aptitude,Averages
Find the Simple Interest on ₹45691 at 10% per annum for 2 years.,9238,9188,9038,9138,D,SI = (P × R × T)/100 = (45691 × 10 × 2)/100 = ₹9138.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹2268 and sells it at a 5% loss. What is the selling price?,2075,2155,2105,2185,B,Loss amount = 5% of 2268 = ₹113. Selling price = 2268 - 113 = ₹2155.,Aptitude,Profit and Loss
Find the Compound Interest on ₹15654 at 20% per annum for 2 years (compounded annually).,6938,6888,6738,6988,B,Amount = P(1+R/100)^T = 15654(1+20/100)^2 ≈ ₹22542. CI = Amount − P = ₹6888.,Aptitude,Compound Interest
What is the LCM (Least Common Multiple) of 10 and 7?,67,72,70,74,C,"LCM(10,7) = (10×7)/HCF(10,7) = 70.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹4465 and sells it at a 25% loss. What is the selling price?,3349,3269,3379,3329,A,Loss amount = 25% of 4465 = ₹1116. Selling price = 4465 - 1116 = ₹3349.,Aptitude,Profit and Loss
"Two numbers are in the ratio 10:4. If their sum is 210, find the larger number.",147,150,160,155,B,Total parts = 10+4 = 14. Each part = 210/14 = 15. Larger number = 10 × 15 = 150.,Aptitude,Ratios
Is 983 divisible by 4?,Yes,No,Only sometimes,Cannot say,B,"983 ÷ 4 leaves remainder 3, so the answer is No.",Aptitude,Divisibility
A shopkeeper buys an item for ₹4444 and sells it at a 25% profit. What is the selling price?,5575,5585,5525,5555,D,Profit amount = 25% of 4444 = ₹1111. Selling price = 4444 + 1111 = ₹5555.,Aptitude,Profit and Loss
Find the Compound Interest on ₹8339 at 10% per annum for 3 years (compounded annually).,2660,2710,2760,2610,C,Amount = P(1+R/100)^T = 8339(1+10/100)^3 ≈ ₹11099. CI = Amount − P = ₹2760.,Aptitude,Compound Interest
"Two numbers are in the ratio 6:5. If their sum is 154, find the larger number.",99,84,79,81,B,Total parts = 6+5 = 11. Each part = 154/11 = 14. Larger number = 6 × 14 = 84.,Aptitude,Ratios
"A can complete a piece of work in 4 days and B can complete it in 7 days. Working together, how many days will they take (rounded to 2 decimal places)?",2.05,2.55,3.55,1.55,B,Combined rate = 1/4 + 1/7. Time together = (4×7)/(4+7) = 2.55 days.,Aptitude,Time and Work
"Find the average of these numbers: 43, 60, 38.",44,45,48,47,D,"Sum = 141, Count = 3, Average = 141/3 = 47.",Aptitude,Averages
Find the Compound Interest on ₹3124 at 20% per annum for 2 years (compounded annually).,1395,1375,1425,1355,B,Amount = P(1+R/100)^T = 3124(1+20/100)^2 ≈ ₹4499. CI = Amount − P = ₹1375.,Aptitude,Compound Interest
Find the Simple Interest on ₹43739 at 4% per annum for 2 years.,3299,3549,3399,3499,D,SI = (P × R × T)/100 = (43739 × 4 × 2)/100 = ₹3499.,Aptitude,Simple Interest
Find the Compound Interest on ₹6901 at 20% per annum for 3 years (compounded annually).,5024,4974,5004,5074,A,Amount = P(1+R/100)^T = 6901(1+20/100)^3 ≈ ₹11925. CI = Amount − P = ₹5024.,Aptitude,Compound Interest
A vehicle covers 575 km in 5 hours. What is its speed?,118,110,115,113,C,Distance = Speed × Time = 115 × 5 = 575 km. So the answer is 115 km/h.,Aptitude,Time and Distance
Find the Compound Interest on ₹8678 at 10% per annum for 2 years (compounded annually).,1822,1672,1922,1772,A,Amount = P(1+R/100)^T = 8678(1+10/100)^2 ≈ ₹10500. CI = Amount − P = ₹1822.,Aptitude,Compound Interest
A vehicle covers 240 km at a speed of 30 km/h. How long does it take?,11,5,8,9,C,Distance = Speed × Time = 30 × 8 = 240 km. So the answer is 8 hours.,Aptitude,Time and Distance
Find the Compound Interest on ₹10616 at 10% per annum for 2 years (compounded annually).,2229,2379,2129,2279,A,Amount = P(1+R/100)^T = 10616(1+10/100)^2 ≈ ₹12845. CI = Amount − P = ₹2229.,Aptitude,Compound Interest
Find the Compound Interest on ₹9233 at 20% per annum for 3 years (compounded annually).,6722,6772,6702,6742,A,Amount = P(1+R/100)^T = 9233(1+20/100)^3 ≈ ₹15955. CI = Amount − P = ₹6722.,Aptitude,Compound Interest
"A can complete a piece of work in 19 days and B can complete it in 11 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.97,8.97,7.47,6.97,D,Combined rate = 1/19 + 1/11. Time together = (19×11)/(19+11) = 6.97 days.,Aptitude,Time and Work
Is 682 divisible by 10?,Only sometimes,No,Yes,Cannot say,B,"682 ÷ 10 leaves remainder 2, so the answer is No.",Aptitude,Divisibility
A shopkeeper buys an item for ₹4418 and sells it at a 50% loss. What is the selling price?,2209,2159,2289,2129,A,Loss amount = 50% of 4418 = ₹2209. Selling price = 4418 - 2209 = ₹2209.,Aptitude,Profit and Loss
"A can complete a piece of work in 5 days and B can complete it in 20 days. Working together, how many days will they take (rounded to 2 decimal places)?",2.00,3.50,4.00,6.00,C,Combined rate = 1/5 + 1/20. Time together = (5×20)/(5+20) = 4.00 days.,Aptitude,Time and Work
"A can complete a piece of work in 15 days and B can complete it in 18 days. Working together, how many days will they take (rounded to 2 decimal places)?",9.68,7.68,6.18,8.18,D,Combined rate = 1/15 + 1/18. Time together = (15×18)/(15+18) = 8.18 days.,Aptitude,Time and Work
Find the Compound Interest on ₹19771 at 10% per annum for 2 years (compounded annually).,4102,4152,4002,4202,B,Amount = P(1+R/100)^T = 19771(1+10/100)^2 ≈ ₹23923. CI = Amount − P = ₹4152.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹2653 and sells it at a 25% profit. What is the selling price?,3336,3266,3316,3236,C,Profit amount = 25% of 2653 = ₹663. Selling price = 2653 + 663 = ₹3316.,Aptitude,Profit and Loss
Find the Simple Interest on ₹24631 at 12% per annum for 6 years.,18034,17734,17834,17534,B,SI = (P × R × T)/100 = (24631 × 12 × 6)/100 = ₹17734.,Aptitude,Simple Interest
"A can complete a piece of work in 20 days and B can complete it in 9 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.21,5.71,4.71,5.21,A,Combined rate = 1/20 + 1/9. Time together = (20×9)/(20+9) = 6.21 days.,Aptitude,Time and Work
Find the Compound Interest on ₹10250 at 5% per annum for 3 years (compounded annually).,1566,1616,1516,1466,B,Amount = P(1+R/100)^T = 10250(1+5/100)^3 ≈ ₹11866. CI = Amount − P = ₹1616.,Aptitude,Compound Interest
"Find the average of these numbers: 25, 37, 51, 36, 16.",34,36,33,30,C,"Sum = 165, Count = 5, Average = 165/5 = 33.",Aptitude,Averages
"A can complete a piece of work in 14 days and B can complete it in 19 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.56,6.06,6.56,8.06,D,Combined rate = 1/14 + 1/19. Time together = (14×19)/(14+19) = 8.06 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹2157 and sells it at a 15% profit. What is the selling price?,2561,2511,2401,2481,D,Profit amount = 15% of 2157 = ₹324. Selling price = 2157 + 324 = ₹2481.,Aptitude,Profit and Loss
Find the Compound Interest on ₹17026 at 5% per annum for 3 years (compounded annually).,2834,2734,2684,2534,C,Amount = P(1+R/100)^T = 17026(1+5/100)^3 ≈ ₹19710. CI = Amount − P = ₹2684.,Aptitude,Compound Interest
A vehicle covers 217 km at a speed of 31 km/h. How long does it take?,2,10,7,9,C,Distance = Speed × Time = 31 × 7 = 217 km. So the answer is 7 hours.,Aptitude,Time and Distance
"A can complete a piece of work in 16 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.97,8.97,9.47,7.47,D,Combined rate = 1/16 + 1/14. Time together = (16×14)/(16+14) = 7.47 days.,Aptitude,Time and Work
Find the Simple Interest on ₹21663 at 7% per annum for 4 years.,6066,6166,5966,6266,A,SI = (P × R × T)/100 = (21663 × 7 × 4)/100 = ₹6066.,Aptitude,Simple Interest
What is the LCM (Least Common Multiple) of 14 and 29?,409,406,403,407,B,"LCM(14,29) = (14×29)/HCF(14,29) = 406.",Aptitude,LCM and HCF
"A can complete a piece of work in 8 days and B can complete it in 9 days. Working together, how many days will they take (rounded to 2 decimal places)?",2.24,5.74,4.24,6.24,C,Combined rate = 1/8 + 1/9. Time together = (8×9)/(8+9) = 4.24 days.,Aptitude,Time and Work
"A can complete a piece of work in 16 days and B can complete it in 16 days. Working together, how many days will they take (rounded to 2 decimal places)?",9.00,6.00,6.50,8.00,D,Combined rate = 1/16 + 1/16. Time together = (16×16)/(16+16) = 8.00 days.,Aptitude,Time and Work
A vehicle covers 270 km in 5 hours. What is its speed?,51,57,54,59,C,Distance = Speed × Time = 54 × 5 = 270 km. So the answer is 54 km/h.,Aptitude,Time and Distance
Find the Simple Interest on ₹46715 at 9% per annum for 6 years.,25126,25276,25226,25176,C,SI = (P × R × T)/100 = (46715 × 9 × 6)/100 = ₹25226.,Aptitude,Simple Interest
Find the Simple Interest on ₹29094 at 7% per annum for 5 years.,10133,10283,10383,10183,D,SI = (P × R × T)/100 = (29094 × 7 × 5)/100 = ₹10183.,Aptitude,Simple Interest
"Two numbers are in the ratio 7:10. If their sum is 85, find the larger number.",60,40,47,50,D,Total parts = 7+10 = 17. Each part = 85/17 = 5. Larger number = 10 × 5 = 50.,Aptitude,Ratios
"Two numbers are in the ratio 8:2. If their sum is 70, find the larger number.",56,46,53,59,A,Total parts = 8+2 = 10. Each part = 70/10 = 7. Larger number = 8 × 7 = 56.,Aptitude,Ratios
A shopkeeper buys an item for ₹2495 and sells it at a 5% loss. What is the selling price?,2450,2320,2370,2340,C,Loss amount = 5% of 2495 = ₹125. Selling price = 2495 - 125 = ₹2370.,Aptitude,Profit and Loss
A vehicle covers 132 km at a speed of 33 km/h. How long does it take?,1,4,6,3,B,Distance = Speed × Time = 33 × 4 = 132 km. So the answer is 4 hours.,Aptitude,Time and Distance
Find the Simple Interest on ₹1021 at 5% per annum for 5 years.,255,205,155,355,A,SI = (P × R × T)/100 = (1021 × 5 × 5)/100 = ₹255.,Aptitude,Simple Interest
"A can complete a piece of work in 12 days and B can complete it in 15 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.17,6.67,7.67,6.17,B,Combined rate = 1/12 + 1/15. Time together = (12×15)/(12+15) = 6.67 days.,Aptitude,Time and Work
Is 414 divisible by 2?,No,Only sometimes,Cannot say,Yes,D,"414 ÷ 2 leaves remainder 0, so the answer is Yes.",Aptitude,Divisibility
Is 630 divisible by 11?,Yes,Only sometimes,No,Cannot say,C,"630 ÷ 11 leaves remainder 3, so the answer is No.",Aptitude,Divisibility
A vehicle covers 730 km at a speed of 73 km/h. How long does it take?,10,5,11,13,A,Distance = Speed × Time = 73 × 10 = 730 km. So the answer is 10 hours.,Aptitude,Time and Distance
"Find the average of these numbers: 78, 58, 69, 74, 31, 15, 39.",49,57,52,50,C,"Sum = 364, Count = 7, Average = 364/7 = 52.",Aptitude,Averages
Find the Simple Interest on ₹20008 at 4% per annum for 6 years.,4802,4902,5002,4602,A,SI = (P × R × T)/100 = (20008 × 4 × 6)/100 = ₹4802.,Aptitude,Simple Interest
"Find the average of these numbers: 26, 51, 45, 62, 71, 51.",52,51,50,46,B,"Sum = 306, Count = 6, Average = 306/6 = 51.",Aptitude,Averages
Find the Compound Interest on ₹11348 at 10% per annum for 2 years (compounded annually).,2483,2283,2433,2383,D,Amount = P(1+R/100)^T = 11348(1+10/100)^2 ≈ ₹13731. CI = Amount − P = ₹2383.,Aptitude,Compound Interest
"Find the average of these numbers: 19, 20, 69.",38,39,31,36,D,"Sum = 108, Count = 3, Average = 108/3 = 36.",Aptitude,Averages
A vehicle travels at 88 km/h for 6 hours. What distance does it cover?,530,531,528,527,C,Distance = Speed × Time = 88 × 6 = 528 km. So the answer is 528 km.,Aptitude,Time and Distance
Find the Simple Interest on ₹14442 at 10% per annum for 5 years.,7221,7271,6921,7021,A,SI = (P × R × T)/100 = (14442 × 10 × 5)/100 = ₹7221.,Aptitude,Simple Interest
Find the Simple Interest on ₹46010 at 12% per annum for 5 years.,27806,27606,27656,27506,B,SI = (P × R × T)/100 = (46010 × 12 × 5)/100 = ₹27606.,Aptitude,Simple Interest
