Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Which word is similar in meaning to 'cunning'?,true,break,clever,run,C,'clever' is similar in meaning to 'cunning'.,English Subjects,Synonyms
Which word is a synonym of 'thin'?,slender,reply,peaceful,timid,A,'slender' is similar in meaning to 'thin'.,English Subjects,Synonyms
'retreat' is a antonym of which word?,wise,smooth,advance,laugh,C,'retreat' is opposite in meaning to 'advance'.,English Subjects,Antonyms
Which word is a synonym of 'sad'?,sorrowful,grave,create,reply,A,'sorrowful' is similar in meaning to 'sad'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'right':,correct,detest,uncommon,retain,A,'correct' is similar in meaning to 'right'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a word (a, an, the) used before a noun to specify definiteness"".",a common noun,a modal verb,an article,an uncountable noun,C,"an article refers to: a word (a, an, the) used before a noun to specify definiteness",English Subjects,Parts of Speech
'secure' is a synonym of which word?,like,start,high,safe,D,'secure' is similar in meaning to 'safe'.,English Subjects,Synonyms
Which word is similar in meaning to 'dense'?,ancient,stop,thick,real,C,'thick' is similar in meaning to 'dense'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'hide':,inquire,gentle,conceal,courageous,C,'conceal' is similar in meaning to 'hide'.,English Subjects,Synonyms
'dim' is a synonym of which word?,build,fast,perfect,dark,D,'dim' is similar in meaning to 'dark'.,English Subjects,Synonyms
What is an idiom?,"a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a phrase whose meaning cannot be understood from the individual words, e.g. 'break the ice'","a noun that refers to a group of people or things, such as 'team' or 'flock'",C,"an idiom is: a phrase whose meaning cannot be understood from the individual words, e.g. 'break the ice'",English Subjects,Vocabulary
Which word is a antonym of 'praise'?,fail,shrink,criticise,light,C,'criticise' is opposite in meaning to 'praise'.,English Subjects,Antonyms
'hate' is a antonym of which word?,love,clean,include,victory,A,'hate' is opposite in meaning to 'love'.,English Subjects,Antonyms
'cruel' is a antonym of which word?,love,light,wet,kind,D,'cruel' is opposite in meaning to 'kind'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'fake':,counterfeit,joyful,impoverished,vend,A,'counterfeit' is similar in meaning to 'fake'.,English Subjects,Synonyms
Which word is opposite in meaning to 'export'?,import,guilty,generous,attack,A,'import' is opposite in meaning to 'export'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'serious':,stroll,display,harsh,grave,D,'grave' is similar in meaning to 'serious'.,English Subjects,Synonyms
Which word is opposite in meaning to 'forbid'?,advance,open,laugh,permit,D,'permit' is opposite in meaning to 'forbid'.,English Subjects,Antonyms
'antique' is a synonym of which word?,cry,ancient,break,old,B,'antique' is similar in meaning to 'ancient'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'useless':,dim,near,worthless,modern,C,'worthless' is similar in meaning to 'useless'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ kite',the,an,a,no article,C,"'kite' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is similar in meaning to 'shallow'?,rare,cold,low,polite,C,'low' is similar in meaning to 'shallow'.,English Subjects,Synonyms
"Complete the sentence correctly: ""We ___ to Paris next summer.""",will travel,travelled,are travelling,travel,A,"The sentence requires the Simple Future form: 'will travel'. Full sentence: ""We will travel to Paris next summer.""",English Subjects,Tenses
"Fill in the blank: ______ refers to ""a sentence in which the subject receives the action, e.g. 'The mouse was chased by the cat.'"".",a noun,a subject in a sentence,a passive voice sentence,a homophone,C,"a passive voice sentence refers to: a sentence in which the subject receives the action, e.g. 'The mouse was chased by the cat.'",English Subjects,Voice
What is a synonym?,"a word that modifies a verb, adjective, or another adverb, often describing how, when, or where",a sentence with only one independent clause,a sentence with one independent clause and at least one dependent clause,a word that has the same or nearly the same meaning as another word,D,a synonym is: a word that has the same or nearly the same meaning as another word,English Subjects,Vocabulary
Which statement correctly describes an adverb?,"a word that expresses an action, occurrence, or state of being","a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'","a word that modifies a verb, adjective, or another adverb, often describing how, when, or where","a word (a, an, the) used before a noun to specify definiteness",C,"By definition, an adverb is: a word that modifies a verb, adjective, or another adverb, often describing how, when, or where",English Subjects,Parts of Speech
Which word is similar in meaning to 'courageous'?,brave,strong,cold,dirty,A,'brave' is similar in meaning to 'courageous'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a word that has the opposite meaning to another word"".",a countable noun,a clause,an antonym,the present perfect tense,C,an antonym refers to: a word that has the opposite meaning to another word,English Subjects,Vocabulary
Which statement correctly describes a noun?,"a verb that does not require a direct object, e.g. 'She sleeps.'","a word that names a person, place, thing, or idea","a word that expresses an action, occurrence, or state of being","an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should",B,"By definition, a noun is: a word that names a person, place, thing, or idea",English Subjects,Parts of Speech
Choose the word that is similar in meaning to 'happy':,joyful,reckless,impoverished,simple,A,'joyful' is similar in meaning to 'happy'.,English Subjects,Synonyms
'inexpensive' is a synonym of which word?,wrong,cheap,brave,bright,B,'inexpensive' is similar in meaning to 'cheap'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'buy':,observe,purchase,silent,challenging,B,'purchase' is similar in meaning to 'buy'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'careless':,purchase,reckless,slim,intelligent,B,'reckless' is similar in meaning to 'careless'.,English Subjects,Synonyms
Which article correctly precedes the word 'garden'?,the,an,a,no article,C,"'garden' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is similar in meaning to 'fearless'?,easy,brave,hate,calm,B,'brave' is similar in meaning to 'fearless'.,English Subjects,Synonyms
Which word is similar in meaning to 'intelligent'?,give,break,smart,true,C,'smart' is similar in meaning to 'intelligent'.,English Subjects,Synonyms
Which word is opposite in meaning to 'fail'?,wet,praise,clean,succeed,D,'succeed' is opposite in meaning to 'fail'.,English Subjects,Antonyms
Which word is similar in meaning to 'silent'?,angry,quiet,thin,strong,B,'quiet' is similar in meaning to 'silent'.,English Subjects,Synonyms
Which word is a antonym of 'optimist'?,pessimist,complex,destroy,lower,A,'pessimist' is opposite in meaning to 'optimist'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'run':,dash,incorrect,inquire,weep,A,'dash' is similar in meaning to 'run'.,English Subjects,Synonyms
Which article correctly precedes the word 'banana'?,no article,a,an,the,B,"'banana' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Choose the word that is opposite in meaning to 'thick':,thin,quiet,scatter,poor,A,'thin' is opposite in meaning to 'thick'.,English Subjects,Antonyms
'end' is a antonym of which word?,raise,rich,begin,genuine,C,'end' is opposite in meaning to 'begin'.,English Subjects,Antonyms
Which word is similar in meaning to 'frigid'?,cold,cry,jump,true,A,'cold' is similar in meaning to 'frigid'.,English Subjects,Synonyms
Which word is similar in meaning to 'converse'?,light,talk,brave,run,B,'talk' is similar in meaning to 'converse'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'break':,shallow,conceal,renowned,shatter,D,'shatter' is similar in meaning to 'break'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'clever':,assist,cunning,retain,reply,B,'cunning' is similar in meaning to 'clever'.,English Subjects,Synonyms
"Which verb form correctly completes the sentence: ""She ___ her keys somewhere in the house.""?",has lost,lost,loses,will lose,A,"The sentence requires the Present Perfect form: 'has lost'. Full sentence: ""She has lost her keys somewhere in the house.""",English Subjects,Tenses
'construct' is a synonym of which word?,dirty,strong,build,wide,C,'construct' is similar in meaning to 'build'.,English Subjects,Synonyms
Which word is opposite in meaning to 'soft'?,hot,hard,heavy,up,B,'hard' is opposite in meaning to 'soft'.,English Subjects,Antonyms
Which word is opposite in meaning to 'defeat'?,import,day,victory,safe,C,'victory' is opposite in meaning to 'defeat'.,English Subjects,Antonyms
Which article correctly precedes the word 'author'?,no article,an,the,a,B,"'author' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is similar in meaning to 'purchase'?,false,slow,buy,end,C,'buy' is similar in meaning to 'purchase'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'heavy':,counterfeit,large,massive,conceal,C,'massive' is similar in meaning to 'heavy'.,English Subjects,Synonyms
Which word is similar in meaning to 'modern'?,new,buy,jump,important,A,'new' is similar in meaning to 'modern'.,English Subjects,Synonyms
Which word is opposite in meaning to 'defend'?,interior,attack,wise,early,B,'attack' is opposite in meaning to 'defend'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ ocean',no article,a,an,the,C,"'ocean' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a synonym of 'build'?,cautious,construct,dense,inquire,B,'construct' is similar in meaning to 'build'.,English Subjects,Synonyms
'cry' is a antonym of which word?,laugh,accept,clean,up,A,'cry' is opposite in meaning to 'laugh'.,English Subjects,Antonyms
Which word is a synonym of 'useful'?,truthful,shatter,beneficial,dash,C,'beneficial' is similar in meaning to 'useful'.,English Subjects,Synonyms
Which statement correctly describes a conjunction?,"a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'","a word that connects words, phrases, or clauses, such as and, but, or because","a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'",a word that describes or modifies a noun,B,"By definition, a conjunction is: a word that connects words, phrases, or clauses, such as and, but, or because",English Subjects,Parts of Speech
Which word is a synonym of 'unknown'?,obscure,commence,shallow,flawless,A,'obscure' is similar in meaning to 'unknown'.,English Subjects,Synonyms
Which word is a synonym of 'cold'?,frigid,incorrect,truthful,conceal,A,'frigid' is similar in meaning to 'cold'.,English Subjects,Synonyms
Which statement correctly describes the past continuous tense?,"a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'","a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used for actions happening right now, e.g. 'She is walking to school.'",B,"By definition, the past continuous tense is: a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'",English Subjects,Tenses
'counterfeit' is a synonym of which word?,fake,shy,cry,true,A,'counterfeit' is similar in meaning to 'fake'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a phrase whose meaning cannot be understood from the individual words, e.g. 'break the ice'"".",an antonym,a preposition,an idiom,the present continuous tense,C,"an idiom refers to: a phrase whose meaning cannot be understood from the individual words, e.g. 'break the ice'",English Subjects,Vocabulary
Which word is opposite in meaning to 'arrogant'?,polite,humble,begin,victory,B,'humble' is opposite in meaning to 'arrogant'.,English Subjects,Antonyms
Which word is similar in meaning to 'construct'?,famous,build,serious,lose,B,'build' is similar in meaning to 'construct'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a sentence with one independent clause and at least one dependent clause"".",a complex sentence,a compound sentence,a phrase,a predicate in a sentence,A,a complex sentence refers to: a sentence with one independent clause and at least one dependent clause,English Subjects,Sentence Structure
Choose the correct article to fill the blank: '___ river',a,no article,the,an,A,"'river' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'assist' is a synonym of which word?,fake,help,narrow,sell,B,'assist' is similar in meaning to 'help'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ elephant',a,the,no article,an,D,"'elephant' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'gentle' is a synonym of which word?,kind,serious,useful,dangerous,A,'gentle' is similar in meaning to 'kind'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'angry':,reply,conceal,furious,obscure,C,'furious' is similar in meaning to 'angry'.,English Subjects,Synonyms
'correct' is a synonym of which word?,dangerous,start,loud,right,D,'correct' is similar in meaning to 'right'.,English Subjects,Synonyms
Which word is a synonym of 'true'?,accurate,weep,enjoy,large,A,'accurate' is similar in meaning to 'true'.,English Subjects,Synonyms
Which word is a synonym of 'start'?,anxious,grab,initiate,costly,C,'initiate' is similar in meaning to 'start'.,English Subjects,Synonyms
Which word is opposite in meaning to 'lower'?,raise,young,wet,victory,A,'raise' is opposite in meaning to 'lower'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ engineer',the,a,an,no article,C,"'engineer' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is opposite in meaning to 'dry'?,major,wet,raise,generous,B,'wet' is opposite in meaning to 'dry'.,English Subjects,Antonyms
Which word is a synonym of 'shy'?,harsh,timid,retain,massive,B,'timid' is similar in meaning to 'shy'.,English Subjects,Synonyms
Which word is similar in meaning to 'reply'?,ancient,answer,calm,beautiful,B,'answer' is similar in meaning to 'reply'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'keep':,sluggish,hazardous,inexpensive,retain,D,'retain' is similar in meaning to 'keep'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ MBA graduate',the,no article,an,a,C,"'MBA graduate' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is similar in meaning to 'ancient':,deceitful,conclude,noisy,antique,D,'antique' is similar in meaning to 'ancient'.,English Subjects,Synonyms
'injure' is a synonym of which word?,make,hurt,slow,loud,B,'injure' is similar in meaning to 'hurt'.,English Subjects,Synonyms
Which word is a antonym of 'thick'?,cruel,low,thin,reject,C,'thin' is opposite in meaning to 'thick'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'heavy':,empty,sell,down,light,D,'light' is opposite in meaning to 'heavy'.,English Subjects,Antonyms
'distant' is a synonym of which word?,calm,wide,empty,far,D,'distant' is similar in meaning to 'far'.,English Subjects,Synonyms
"Which term matches this description: ""a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'""?",the simple past tense,the past perfect tense,the present perfect tense,the simple future tense,B,"The description matches the past perfect tense: a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'",English Subjects,Tenses
Which word is similar in meaning to 'create'?,jump,make,take,weak,B,'make' is similar in meaning to 'create'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a verb tense used for actions happening right now, e.g. 'She is walking to school.'"".",the simple past tense,the simple present tense,the past continuous tense,the present continuous tense,D,"the present continuous tense refers to: a verb tense used for actions happening right now, e.g. 'She is walking to school.'",English Subjects,Tenses
Which word is a synonym of 'calm'?,purchase,peaceful,spotless,scorching,B,'peaceful' is similar in meaning to 'calm'.,English Subjects,Synonyms
Which article correctly precedes the word 'umbrella'?,a,an,no article,the,B,"'umbrella' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is similar in meaning to 'love':,frigid,adore,harsh,ancient,B,'adore' is similar in meaning to 'love'.,English Subjects,Synonyms
'hilarious' is a synonym of which word?,rich,nervous,cheap,funny,D,'hilarious' is similar in meaning to 'funny'.,English Subjects,Synonyms
'donate' is a synonym of which word?,give,show,cry,ask,A,'donate' is similar in meaning to 'give'.,English Subjects,Synonyms
Which word is a antonym of 'smooth'?,decrease,rough,disagree,false,B,'rough' is opposite in meaning to 'smooth'.,English Subjects,Antonyms
"Complete the sentence correctly: ""He ___ his homework right now.""",will do,did,does,is doing,D,"The sentence requires the Present Continuous form: 'is doing'. Full sentence: ""He is doing his homework right now.""",English Subjects,Tenses
Which word is a synonym of 'weak'?,obscure,feeble,stroll,antique,B,'feeble' is similar in meaning to 'weak'.,English Subjects,Synonyms
Which article correctly precedes the word 'email'?,no article,an,the,a,B,"'email' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is similar in meaning to 'weak':,feeble,halt,ordinary,truthful,A,'feeble' is similar in meaning to 'weak'.,English Subjects,Synonyms
'stingy' is a antonym of which word?,full,loud,polite,generous,D,'stingy' is opposite in meaning to 'generous'.,English Subjects,Antonyms
'dry' is a antonym of which word?,heavy,permit,simple,wet,D,'dry' is opposite in meaning to 'wet'.,English Subjects,Antonyms
Which word is a synonym of 'false'?,untrue,conceal,noisy,intelligent,A,'untrue' is similar in meaning to 'false'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'raise':,dangerous,lower,cowardly,disagree,B,'lower' is opposite in meaning to 'raise'.,English Subjects,Antonyms
Which word is similar in meaning to 'untrue'?,stop,false,help,calm,B,'false' is similar in meaning to 'untrue'.,English Subjects,Synonyms
Which word is similar in meaning to 'deceitful'?,dishonest,fast,honest,lose,A,'dishonest' is similar in meaning to 'deceitful'.,English Subjects,Synonyms
Which word is a synonym of 'low'?,shallow,courteous,weightless,incorrect,A,'shallow' is similar in meaning to 'low'.,English Subjects,Synonyms
'contemporary' is a synonym of which word?,full,modern,strong,unknown,B,'contemporary' is similar in meaning to 'modern'.,English Subjects,Synonyms
"Which term matches this description: ""a word that has the same or nearly the same meaning as another word""?",a verb,a direct speech sentence,a synonym,an active voice sentence,C,The description matches a synonym: a word that has the same or nearly the same meaning as another word,English Subjects,Vocabulary
Which word is a antonym of 'succeed'?,dark,fail,decrease,stingy,B,'fail' is opposite in meaning to 'succeed'.,English Subjects,Antonyms
Which word is a antonym of 'victory'?,defeat,light,fake,innocent,A,'defeat' is opposite in meaning to 'victory'.,English Subjects,Antonyms
Which word is similar in meaning to 'injure'?,hurt,cold,weak,heavy,A,'hurt' is similar in meaning to 'injure'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'give':,rough,arrogant,pull,take,D,'take' is opposite in meaning to 'give'.,English Subjects,Antonyms
What is a subject in a sentence?,a group of related words that does not contain a subject and verb pair,a sentence with only one independent clause,"the person, place, or thing that performs the action of the verb",a sentence made of two or more independent clauses joined by a conjunction,C,"a subject in a sentence is: the person, place, or thing that performs the action of the verb",English Subjects,Sentence Structure
Choose the word that is similar in meaning to 'thick':,conceal,hazardous,near,dense,D,'dense' is similar in meaning to 'thick'.,English Subjects,Synonyms
Which word is a antonym of 'create'?,destroy,innocent,dark,lower,A,'destroy' is opposite in meaning to 'create'.,English Subjects,Antonyms
Which word is similar in meaning to 'powerful'?,strong,rare,kind,ancient,A,'strong' is similar in meaning to 'powerful'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'talk':,inquire,chuckle,converse,antique,C,'converse' is similar in meaning to 'talk'.,English Subjects,Synonyms
Which word is a synonym of 'dislike'?,fearless,grab,commence,disapprove,D,'disapprove' is similar in meaning to 'dislike'.,English Subjects,Synonyms
Which word is opposite in meaning to 'quiet'?,remember,increase,advance,loud,D,'loud' is opposite in meaning to 'quiet'.,English Subjects,Antonyms
Which word is similar in meaning to 'vacant'?,help,love,fast,empty,D,'empty' is similar in meaning to 'vacant'.,English Subjects,Synonyms
Which statement correctly describes the present continuous tense?,"a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used for actions happening right now, e.g. 'She is walking to school.'","a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'",C,"By definition, the present continuous tense is: a verb tense used for actions happening right now, e.g. 'She is walking to school.'",English Subjects,Tenses
What is a compound sentence?,a group of words containing a subject and a verb,a group of related words that does not contain a subject and verb pair,the part of a sentence that contains the verb and gives information about the subject,a sentence made of two or more independent clauses joined by a conjunction,D,a compound sentence is: a sentence made of two or more independent clauses joined by a conjunction,English Subjects,Sentence Structure
Choose the word that is opposite in meaning to 'up':,false,lose,soft,down,D,'down' is opposite in meaning to 'up'.,English Subjects,Antonyms
Which article correctly precedes the word 'engineer'?,no article,the,an,a,C,"'engineer' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'fail' is a antonym of which word?,full,early,victory,succeed,D,'fail' is opposite in meaning to 'succeed'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ onion',an,a,the,no article,A,"'onion' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a synonym of 'happy'?,enjoy,beneficial,elevated,joyful,D,'joyful' is similar in meaning to 'happy'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ lamp',no article,an,a,the,C,"'lamp' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
"Which term matches this description: ""a sentence that reports the exact words spoken by someone, usually in quotation marks""?",the simple future tense,a direct speech sentence,a clause,the past continuous tense,B,"The description matches a direct speech sentence: a sentence that reports the exact words spoken by someone, usually in quotation marks",English Subjects,Speech
Choose the word that is similar in meaning to 'rare':,uncommon,inquire,impolite,wealthy,A,'uncommon' is similar in meaning to 'rare'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'loud':,exclude,criticise,quiet,closed,C,'quiet' is opposite in meaning to 'loud'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ cat',an,the,a,no article,C,"'cat' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is a synonym of 'dark'?,ancient,dim,anxious,fearless,B,'dim' is similar in meaning to 'dark'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under"".",a common noun,a preposition,an adjective,an uncountable noun,B,"a preposition refers to: a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under",English Subjects,Parts of Speech
Choose the correct article to fill the blank: '___ uncle',a,the,no article,an,D,"'uncle' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a synonym of 'love'?,adore,slender,elevated,untrue,A,'adore' is similar in meaning to 'love'.,English Subjects,Synonyms
"Which term matches this description: ""a sentence in which the subject performs the action, e.g. 'The cat chased the mouse.'""?",the simple future tense,an active voice sentence,a metaphor,a homophone,B,"The description matches an active voice sentence: a sentence in which the subject performs the action, e.g. 'The cat chased the mouse.'",English Subjects,Voice
'old' is a antonym of which word?,young,win,major,wise,A,'old' is opposite in meaning to 'young'.,English Subjects,Antonyms
"Which term matches this description: ""the repetition of the same initial consonant sound in nearby words, e.g. 'she sells seashells'""?",a noun,the present perfect tense,alliteration,a conjunction,C,"The description matches alliteration: the repetition of the same initial consonant sound in nearby words, e.g. 'she sells seashells'",English Subjects,Literary Devices
'observe' is a synonym of which word?,big,run,look,narrow,C,'observe' is similar in meaning to 'look'.,English Subjects,Synonyms
Which word is a synonym of 'ancient'?,hazardous,vend,beneficial,antique,D,'antique' is similar in meaning to 'ancient'.,English Subjects,Synonyms
Which word is a synonym of 'break'?,silent,distant,significant,shatter,D,'shatter' is similar in meaning to 'break'.,English Subjects,Synonyms
Which word is a synonym of 'wide'?,chuckle,scorching,construct,broad,D,'broad' is similar in meaning to 'wide'.,English Subjects,Synonyms
Which word is similar in meaning to 'slender'?,fast,thin,clever,take,B,'thin' is similar in meaning to 'slender'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ chair',no article,an,a,the,C,"'chair' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is a antonym of 'big'?,rude,thin,small,foolish,C,'small' is opposite in meaning to 'big'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ egg',an,the,a,no article,A,"'egg' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'simple' is a synonym of which word?,rare,easy,thick,rude,B,'simple' is similar in meaning to 'easy'.,English Subjects,Synonyms
'quiet' is a antonym of which word?,attack,create,raise,loud,D,'quiet' is opposite in meaning to 'loud'.,English Subjects,Antonyms
'dash' is a synonym of which word?,right,big,stupid,run,D,'dash' is similar in meaning to 'run'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should"".",a conjunction,a transitive verb,a modal verb,a verb,C,"a modal verb refers to: an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should",English Subjects,Parts of Speech
Choose the word that is opposite in meaning to 'succeed':,cruel,fail,reject,retreat,B,'fail' is opposite in meaning to 'succeed'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'strong':,weak,end,old,cowardly,A,'weak' is opposite in meaning to 'strong'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'public':,shrink,light,fail,private,D,'private' is opposite in meaning to 'public'.,English Subjects,Antonyms
'soft' is a antonym of which word?,include,light,up,hard,D,'soft' is opposite in meaning to 'hard'.,English Subjects,Antonyms
Which word is a antonym of 'full'?,empty,lose,export,lower,A,'empty' is opposite in meaning to 'full'.,English Subjects,Antonyms
Which word is similar in meaning to 'conceal'?,give,bright,hide,expensive,C,'hide' is similar in meaning to 'conceal'.,English Subjects,Synonyms
Which word is a synonym of 'cry'?,contemporary,incorrect,weep,impoverished,C,'weep' is similar in meaning to 'cry'.,English Subjects,Synonyms
Which word is a antonym of 'kind'?,private,cruel,take,quiet,B,'cruel' is opposite in meaning to 'kind'.,English Subjects,Antonyms
'small' is a antonym of which word?,arrive,big,attack,simple,B,'small' is opposite in meaning to 'big'.,English Subjects,Antonyms
Which article correctly precedes the word 'river'?,a,an,no article,the,A,"'river' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'broad' is a synonym of which word?,serious,rare,wide,loud,C,'broad' is similar in meaning to 'wide'.,English Subjects,Synonyms
Which word is opposite in meaning to 'innocent'?,hard,arrive,guilty,wise,C,'guilty' is opposite in meaning to 'innocent'.,English Subjects,Antonyms
Which word is a antonym of 'arrive'?,depart,fake,cold,foolish,A,'depart' is opposite in meaning to 'arrive'.,English Subjects,Antonyms
'depart' is a antonym of which word?,genuine,wide,push,arrive,D,'depart' is opposite in meaning to 'arrive'.,English Subjects,Antonyms
"Which term matches this description: ""a noun that cannot be counted and typically has no plural form, such as 'water' or 'information'""?",an intransitive verb,a collective noun,an uncountable noun,a conjunction,C,"The description matches an uncountable noun: a noun that cannot be counted and typically has no plural form, such as 'water' or 'information'",English Subjects,Parts of Speech
Which article correctly precedes the word 'umbrella stand'?,no article,a,an,the,C,"'umbrella stand' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is opposite in meaning to 'victory':,defeat,rough,soft,depart,A,'defeat' is opposite in meaning to 'victory'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'praise':,weak,closed,dry,criticise,D,'criticise' is opposite in meaning to 'praise'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ x-ray',a,no article,the,an,D,"'x-ray' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is similar in meaning to 'full':,adore,complete,challenging,scorching,B,'complete' is similar in meaning to 'full'.,English Subjects,Synonyms
'powerful' is a synonym of which word?,walk,strong,new,clever,B,'powerful' is similar in meaning to 'strong'.,English Subjects,Synonyms
Which word is a synonym of 'funny'?,significant,conclude,hilarious,injure,C,'hilarious' is similar in meaning to 'funny'.,English Subjects,Synonyms
'lower' is a antonym of which word?,raise,win,simple,light,A,'lower' is opposite in meaning to 'raise'.,English Subjects,Antonyms
Which word is similar in meaning to 'worthless'?,shy,show,useless,look,C,'useless' is similar in meaning to 'worthless'.,English Subjects,Synonyms
Which word is similar in meaning to 'sorrowful'?,small,perfect,sad,slow,C,'sad' is similar in meaning to 'sorrowful'.,English Subjects,Synonyms
Which word is a synonym of 'poor'?,enjoy,massive,impoverished,create,C,'impoverished' is similar in meaning to 'poor'.,English Subjects,Synonyms
Which word is a antonym of 'attack'?,defend,hate,retreat,rude,A,'defend' is opposite in meaning to 'attack'.,English Subjects,Antonyms
Which word is a synonym of 'old'?,costly,large,ancient,dash,C,'ancient' is similar in meaning to 'old'.,English Subjects,Synonyms
Which word is a synonym of 'difficult'?,construct,challenging,leap,noisy,B,'challenging' is similar in meaning to 'difficult'.,English Subjects,Synonyms
Which word is opposite in meaning to 'take'?,light,guilty,give,happy,C,'give' is opposite in meaning to 'take'.,English Subjects,Antonyms
Choose the word that is opposite in meaning to 'hot':,end,cold,criticise,arrogant,B,'cold' is opposite in meaning to 'hot'.,English Subjects,Antonyms
'weightless' is a synonym of which word?,narrow,rich,cruel,light,D,'weightless' is similar in meaning to 'light'.,English Subjects,Synonyms
