Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Which historical event is described as: ""a nonviolent protest led by Mahatma Gandhi against the British salt tax""?",India's Independence,The dissolution of the Soviet Union,The Jallianwala Bagh massacre,The Dandi Salt March,D,This describes The Dandi Salt March: a nonviolent protest led by Mahatma Gandhi against the British salt tax.,History,Indian History
What is the samurai?,"a medieval Indian religious movement emphasising devotion to a personal god, spreading across many regions and languages",a French heroine who led French forces during the Hundred Years' War and was later canonised as a saint,"the continuation of the Roman Empire in its eastern provinces, with Constantinople as its capital",the hereditary military nobility of medieval and early-modern Japan,D,the samurai is: the hereditary military nobility of medieval and early-modern Japan,History,Medieval History
"Which term matches this description: ""the last leader of the Soviet Union, known for his policies of glasnost and perestroika""?",the Suez Crisis,Mikhail Gorbachev,the Korean War,Nelson Mandela's presidency,B,"The description matches Mikhail Gorbachev: the last leader of the Soviet Union, known for his policies of glasnost and perestroika",History,Modern History
"Fill in the blank: ______ refers to ""the fascist dictator of Italy from 1922 to 1943, an ally of Nazi Germany during World War II"".",the Marshall Plan,Adolf Hitler,Benito Mussolini,George Washington,C,"Benito Mussolini refers to: the fascist dictator of Italy from 1922 to 1943, an ally of Nazi Germany during World War II",History,Modern History
"Which historical event is described as: ""a major uprising against British East India Company rule, also called the First War of Independence""?",The Indian Rebellion of 1857,The voyage of Christopher Columbus,The Great Depression,The founding of the United States,A,"This describes The Indian Rebellion of 1857: a major uprising against British East India Company rule, also called the First War of Independence.",History,Indian History
"Which term matches this description: ""a Roman general and statesman who played a critical role in the transformation of the Roman Republic into the Roman Empire""?",Julius Caesar,the Vedic period,the Code of Hammurabi,the ancient Mesopotamian civilisation,A,The description matches Julius Caesar: a Roman general and statesman who played a critical role in the transformation of the Roman Republic into the Roman Empire,History,Ancient History
"Fill in the blank: ______ refers to ""a medieval king who united much of Western Europe and was crowned Holy Roman Emperor in 800 AD"".",the Byzantine Empire,the Vikings,Charlemagne,Kabir,C,Charlemagne refers to: a medieval king who united much of Western Europe and was crowned Holy Roman Emperor in 800 AD,History,Medieval History
"Which term matches this description: ""enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe""?",feudalism,the Bhakti movement,the printing revolution's effect,the Renaissance,C,"The description matches the printing revolution's effect: enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe",History,Medieval History
In which year did The Protestant Reformation take place (approximately)?,1522,1517,1537,1567,B,The Protestant Reformation took place in approximately 1517.,History,Medieval History
"Which term matches this description: ""a French military leader who rose to power after the French Revolution and became Emperor of the French""?",the Berlin Airlift,Napoleon Bonaparte,Queen Victoria,Vasco da Gama,B,The description matches Napoleon Bonaparte: a French military leader who rose to power after the French Revolution and became Emperor of the French,History,Modern History
What is Chanakya (Kautilya)?,"an Indian Prime Minister and economist who, as Finance Minister in 1991, led key economic liberalisation reforms","26 January, commemorated annually before independence and later chosen as the date the Constitution came into force","an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya","India's nuclear weapon tests, conducted in 1974 and 1998, at Pokhran in Rajasthan",C,"Chanakya (Kautilya) is: an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya",History,Indian History
"Fill in the blank: ______ refers to ""the founder and ruler of the Sikh Empire, known as the 'Lion of Punjab'"".",Maharaja Ranjit Singh,the term 'Purna Swaraj Day',the Non-Cooperation Movement's launch,the Cripps Mission,A,"Maharaja Ranjit Singh refers to: the founder and ruler of the Sikh Empire, known as the 'Lion of Punjab'",History,Indian History
"Fill in the blank: ______ refers to ""the US President who led the country through the Great Depression and most of World War II"".",Franklin D. Roosevelt,Pearl Harbor,the United Nations' founding,the Non-Aligned Movement's founders,A,Franklin D. Roosevelt refers to: the US President who led the country through the Great Depression and most of World War II,History,Modern History
"Which term matches this description: ""the ruler of the Kingdom of Mysore known for his resistance against British expansion in India""?",Abraham Lincoln,Tipu Sultan,Otto von Bismarck,Queen Victoria,B,The description matches Tipu Sultan: the ruler of the Kingdom of Mysore known for his resistance against British expansion in India,History,Modern History
"Which term matches this description: ""a war fought between India and Pakistan primarily over the disputed region of Kashmir""?",the Ahmedabad Mill Strike,the Round Table Conferences,the Indo-Pakistani War of 1965,the Permanent Settlement,C,The description matches the Indo-Pakistani War of 1965: a war fought between India and Pakistan primarily over the disputed region of Kashmir,History,Indian History
"Which term matches this description: ""a French heroine who led French forces during the Hundred Years' War and was later canonised as a saint""?",the printing revolution's effect,Genghis Khan,the medieval feudal system in Japan,Joan of Arc,D,The description matches Joan of Arc: a French heroine who led French forces during the Hundred Years' War and was later canonised as a saint,History,Medieval History
In which year did The abolition of slavery in the British Empire take place (approximately)?,1813,1853,1833,1843,C,The abolition of slavery in the British Empire took place in approximately 1833.,History,Modern History
Which statement correctly describes the Korean War?,the secret US programme during World War II that developed the first atomic bombs,a period during which European powers explored and colonised previously unknown parts of the world,"the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II","a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides",D,"By definition, the Korean War is: a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides",History,Modern History
"Fill in the blank: ______ refers to ""launched by Mahatma Gandhi in 1920 to protest British rule through peaceful non-cooperation"".",the Non-Cooperation Movement's launch,Warren Hastings,the term 'Purna Swaraj',the Nehru-Liaquat Pact,A,the Non-Cooperation Movement's launch refers to: launched by Mahatma Gandhi in 1920 to protest British rule through peaceful non-cooperation,History,Indian History
Which statement correctly describes Warren Hastings?,"Gandhi's first major satyagraha campaign in India, launched in 1917 to support indigo farmers in Bihar",a 1954 treaty between India and China outlining five principles of peaceful coexistence,the first Governor-General of Bengal under British East India Company rule,a powerful state founded by Maharaja Ranjit Singh in the Punjab region during the early 19th century,C,"By definition, Warren Hastings is: the first Governor-General of Bengal under British East India Company rule",History,Indian History
In which year did The Battle of Hastings take place (approximately)?,1056,1046,1061,1066,D,The Battle of Hastings took place in approximately 1066.,History,Medieval History
Which statement correctly describes the Great Schism?,"the continuation of the Roman Empire in its eastern provinces, with Constantinople as its capital","enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe",the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church,a hierarchical system involving daimyo lords and samurai warriors,C,"By definition, the Great Schism is: the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church",History,Medieval History
What is the Trojan War?,"a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy","one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama",built over centuries by various Chinese dynasties to protect against invasions from the north,"a legendary war in Greek mythology between Troy and the Greeks, described in Homer's epics",D,"the Trojan War is: a legendary war in Greek mythology between Troy and the Greeks, described in Homer's epics",History,Ancient History
"Fill in the blank: ______ refers to ""a 1942 British mission led by Stafford Cripps that offered India dominion status after the war, which was rejected by Indian leaders"".",the Cripps Mission,the Pokhran nuclear tests,the Wavell Plan,the East India Company's dissolution,A,"the Cripps Mission refers to: a 1942 British mission led by Stafford Cripps that offered India dominion status after the war, which was rejected by Indian leaders",History,Indian History
What is the Hellenistic period?,"the period following Alexander the Great's conquests, marked by the spread of Greek culture across Asia and Africa","a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems",an ancient Greek philosopher considered one of the founders of Western philosophy,a Mesoamerican civilisation known for its capital Tenochtitlan and eventual conquest by Spanish forces,A,"the Hellenistic period is: the period following Alexander the Great's conquests, marked by the spread of Greek culture across Asia and Africa",History,Ancient History
What is the Panchsheel Agreement?,the Queen of Jhansi who led a major role in the Indian Rebellion of 1857 against British rule,launched by Mahatma Gandhi in 1920 to protest British rule through peaceful non-cooperation,a nonviolent social and environmental movement in India in the 1970s to protect forests from deforestation,a 1954 treaty between India and China outlining five principles of peaceful coexistence,D,the Panchsheel Agreement is: a 1954 treaty between India and China outlining five principles of peaceful coexistence,History,Indian History
What is the Ottoman Empire?,a medieval European social and economic system based on land ownership and obligations between lords and vassals,the hereditary military nobility of medieval and early-modern Japan,"enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe","a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",D,"the Ottoman Empire is: a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",History,Medieval History
"Which term matches this description: ""a war that led to the independence of Bangladesh from Pakistan""?",the Ahmedabad Mill Strike,the term 'Purna Swaraj',the 1971 Indo-Pak War,the Government of India Act 1858,C,The description matches the 1971 Indo-Pak War: a war that led to the independence of Bangladesh from Pakistan,History,Indian History
"Fill in the blank: ______ refers to ""an Italian explorer whose voyages across the Atlantic led to European awareness of the Americas"".",Christopher Columbus,Nelson Mandela's presidency,the apartheid system,Queen Victoria,A,Christopher Columbus refers to: an Italian explorer whose voyages across the Atlantic led to European awareness of the Americas,History,Modern History
"Which term matches this description: ""the British Act of Parliament that partitioned British India and granted independence to India and Pakistan""?",the Indian Independence Act 1947,the Poona Pact,the Simon Commission,Dr. Manmohan Singh,A,The description matches the Indian Independence Act 1947: the British Act of Parliament that partitioned British India and granted independence to India and Pakistan,History,Indian History
"Fill in the blank: ______ refers to ""the last Viceroy of India, who oversaw the transfer of power and the partition in 1947"".",the Emergency (1975-77),the founding of the Maratha Confederacy,the Government of India Act 1858,Lord Mountbatten,D,"Lord Mountbatten refers to: the last Viceroy of India, who oversaw the transfer of power and the partition in 1947",History,Indian History
In which year did The Russian Revolution take place (approximately)?,1922,1912,1927,1917,D,The Russian Revolution took place in approximately 1917.,History,Modern History
What is the Great Schism?,"a powerful empire that lasted from the 14th to early 20th century, spanning parts of Europe, Asia, and Africa",the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church,a 15th-century Indian mystic poet whose verses emphasised unity between Hindu and Muslim traditions,"a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe",B,the Great Schism is: the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church,History,Medieval History
Which statement correctly describes Chandragupta II?,a Chinese dynasty known for expanding trade along the Silk Road and advancing science and culture,"a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems",a Gupta emperor whose reign is considered part of the golden age of ancient India,a series of wars fought between ancient Rome and Carthage,C,"By definition, Chandragupta II is: a Gupta emperor whose reign is considered part of the golden age of ancient India",History,Ancient History
"Fill in the blank: ______ refers to ""a military force formed by Subhas Chandra Bose to fight for India's independence, allied with Japan during WWII"".",the term 'Purna Swaraj Day',Shivaji Maharaj,Gopal Krishna Gokhale,the Indian National Army (INA),D,"the Indian National Army (INA) refers to: a military force formed by Subhas Chandra Bose to fight for India's independence, allied with Japan during WWII",History,Indian History
"Which term matches this description: ""Mandela became South Africa's first Black president in 1994, ending decades of apartheid""?",the Korean War,Nelson Mandela's presidency,Otto von Bismarck,the Holocaust,B,"The description matches Nelson Mandela's presidency: Mandela became South Africa's first Black president in 1994, ending decades of apartheid",History,Modern History
"Fill in the blank: ______ refers to ""a French military leader who rose to power after the French Revolution and became Emperor of the French"".",the Space Race,Napoleon Bonaparte,decolonisation,the Korean War,B,Napoleon Bonaparte refers to: a French military leader who rose to power after the French Revolution and became Emperor of the French,History,Modern History
What is The unification of Germany?,a key event of the French Revolution symbolising the uprising against the monarchy,the year the thirteen American colonies declared independence from British rule,a devastating pandemic that killed a large portion of Europe's population in the 14th century,the process that united various German states into a single German Empire under Prussian leadership,D,The unification of Germany refers to: the process that united various German states into a single German Empire under Prussian leadership.,History,Modern History
Which statement correctly describes Hannibal?,the dynasty that first unified China and began construction of the Great Wall,"a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy","one of the major cities of the ancient Indus Valley Civilisation, giving the civilisation its alternate name","a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems",B,"By definition, Hannibal is: a Carthaginian general famous for leading his army, including war elephants, across the Alps to invade Italy",History,Ancient History
Which statement correctly describes the Ramayana?,"one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama","an ancient civilisation that flourished in the northwestern regions of South Asia, known for advanced urban planning","the capital of the Maurya and Gupta empires, located near modern-day Patna","a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems",A,"By definition, the Ramayana is: one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama",History,Ancient History
"Which term matches this description: ""meaning 'complete self-rule', it was the resolution adopted by the Indian National Congress in 1929 demanding full independence""?",the term 'Purna Swaraj',the Lahore Session of 1929,the Simla Agreement,Robert Clive,A,"The description matches the term 'Purna Swaraj': meaning 'complete self-rule', it was the resolution adopted by the Indian National Congress in 1929 demanding full independence",History,Indian History
What is Alexander the Great?,a Mesoamerican civilisation known for its capital Tenochtitlan and eventual conquest by Spanish forces,an ancient Greek philosopher and scientist who made significant contributions across many fields of knowledge,"an ancient network of trade routes connecting East and West, facilitating trade between China, India, and Europe","a Macedonian king who created one of the largest empires in the ancient world, extending into India",D,"Alexander the Great is: a Macedonian king who created one of the largest empires in the ancient world, extending into India",History,Ancient History
"Fill in the blank: ______ refers to ""a Roman general and statesman who played a critical role in the transformation of the Roman Republic into the Roman Empire"".",Julius Caesar,Kalidasa,Fa-Hien (Faxian),the Harappan seals,A,Julius Caesar refers to: a Roman general and statesman who played a critical role in the transformation of the Roman Republic into the Roman Empire,History,Ancient History
"Which term matches this description: ""one of the world's earliest civilisations, known for the pyramids, hieroglyphics, and pharaohs""?",Mohenjo-daro,the Great Wall of China's construction,the ancient Egyptian civilisation,the Vedic period,C,"The description matches the ancient Egyptian civilisation: one of the world's earliest civilisations, known for the pyramids, hieroglyphics, and pharaohs",History,Ancient History
Which statement correctly describes the League of Nations?,the secret US programme during World War II that developed the first atomic bombs,"an international organisation founded after World War I to maintain world peace, later succeeded by the United Nations",a French military leader who rose to power after the French Revolution and became Emperor of the French,an 1863 executive order by Abraham Lincoln that declared freedom for enslaved people in Confederate states,B,"By definition, the League of Nations is: an international organisation founded after World War I to maintain world peace, later succeeded by the United Nations",History,Modern History
Which statement correctly describes the 1971 Indo-Pak War?,"a 1946 British plan proposing a federal structure for a united, independent India, which ultimately failed to prevent partition","India's nuclear weapon tests, conducted in 1974 and 1998, at Pokhran in Rajasthan",a war that led to the independence of Bangladesh from Pakistan,"meaning 'complete self-rule', it was the resolution adopted by the Indian National Congress in 1929 demanding full independence",C,"By definition, the 1971 Indo-Pak War is: a war that led to the independence of Bangladesh from Pakistan",History,Indian History
Which statement correctly describes the term 'satyagraha'?,"a philosophy of nonviolent resistance developed by Mahatma Gandhi, meaning 'truth-force'",also known as the Indian Rebellion of 1857 or the First War of Indian Independence,"26 January, commemorated annually before independence and later chosen as the date the Constitution came into force","an Indian freedom fighter, part of the 'Lal Bal Pal' trio, who died from injuries sustained during a protest",A,"By definition, the term 'satyagraha' is: a philosophy of nonviolent resistance developed by Mahatma Gandhi, meaning 'truth-force'",History,Indian History
What is The moon landing (Apollo 11)?,the year India gained independence from British colonial rule,"the conclusion of a prolonged conflict in Vietnam, ending with the fall of Saigon",the mission during which humans first landed on the Moon,a landmark speech delivered during the American civil rights movement,C,The moon landing (Apollo 11) refers to: the mission during which humans first landed on the Moon.,History,Modern History
"Which term matches this description: ""an ancient Greek philosopher and scientist who made significant contributions across many fields of knowledge""?",the Rosetta Stone,Aristotle,Confucius,the Trojan War,B,The description matches Aristotle: an ancient Greek philosopher and scientist who made significant contributions across many fields of knowledge,History,Ancient History
Which statement correctly describes Confucius?,a powerful South Indian dynasty known for its naval power and administrative innovations,"the last active ruler of the Ptolemaic Kingdom of Egypt, known for her alliances with Roman leaders",an ancient Chinese philosopher whose teachings on morality and relationships shaped East Asian culture,"a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems",C,"By definition, Confucius is: an ancient Chinese philosopher whose teachings on morality and relationships shaped East Asian culture",History,Ancient History
Which statement correctly describes Chandragupta Maurya?,"India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",a British military officer instrumental in establishing British East India Company dominance in India,"the founder of the Maurya Empire, one of the largest empires in ancient Indian history",a 1932 agreement between Mahatma Gandhi and Dr. B.R. Ambedkar regarding representation for the depressed classes in India,C,"By definition, Chandragupta Maurya is: the founder of the Maurya Empire, one of the largest empires in ancient Indian history",History,Indian History
Which statement correctly describes the Rosetta Stone?,"an ancient civilisation that flourished in the northwestern regions of South Asia, known for advanced urban planning",an ancient stone slab that helped scholars decipher Egyptian hieroglyphics,"a Macedonian king who created one of the largest empires in the ancient world, extending into India","an ancient Indian poet and playwright, celebrated as one of the greatest writers in Sanskrit literature",B,"By definition, the Rosetta Stone is: an ancient stone slab that helped scholars decipher Egyptian hieroglyphics",History,Ancient History
Which event happened closest to the year 1949?,The founding of the Indian National Congress,The signing of the Indian Constitution,The signing of the Magna Carta,Martin Luther King Jr.'s 'I Have a Dream' speech,B,The signing of the Indian Constitution occurred in approximately 1949.,History,Indian History
"Which term matches this description: ""a Portuguese explorer who was the first European to reach India by sea, in 1498""?",Vasco da Gama,Queen Victoria,the Treaty of Versailles,the Age of Exploration,A,"The description matches Vasco da Gama: a Portuguese explorer who was the first European to reach India by sea, in 1498",History,Modern History
What is the founding of Banaras Hindu University?,a major Indian university founded in 1916 by Pandit Madan Mohan Malaviya,"an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya","India's first Prime Minister, who served from 1947 until his death in 1964",an Indian nationalist leader who formed the Indian National Army to fight against British rule,A,the founding of Banaras Hindu University is: a major Indian university founded in 1916 by Pandit Madan Mohan Malaviya,History,Indian History
"Fill in the blank: ______ refers to ""an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya"".",Gopal Krishna Gokhale,Lord Mountbatten,the Lal Bal Pal trio,Chanakya (Kautilya),D,"Chanakya (Kautilya) refers to: an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya",History,Indian History
What is the Korean War?,"a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides","a prolonged conflict in Vietnam involving US intervention, ending in 1975 with communist victory","its inability to prevent aggression by major powers, contributing to the outbreak of World War II","the process by which colonies gained independence from European colonial powers, especially after World War II",A,"the Korean War is: a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides",History,Modern History
"Which term matches this description: ""one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama""?",the Ramayana,the ancient Mesopotamian civilisation,Harappa,Alexander the Great,A,"The description matches the Ramayana: one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama",History,Ancient History
In which year did The end of the Vietnam War take place (approximately)?,1975,1980,2025,1995,A,The end of the Vietnam War took place in approximately 1975.,History,Modern History
What is the Ramayana?,a powerful South Indian dynasty known for its naval power and administrative innovations,"one of the major cities of the ancient Indus Valley Civilisation, giving the civilisation its alternate name",inscriptions on pillars and rocks across the Indian subcontinent proclaiming the emperor's policies of dharma and non-violence,"one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama",D,"the Ramayana is: one of the two major ancient Sanskrit epics of India, telling the story of Prince Rama",History,Ancient History
In which year did The Great Depression take place (approximately)?,1929,1939,1979,1924,A,The Great Depression took place in approximately 1929.,History,Modern History
"Fill in the blank: ______ refers to ""a major 1761 battle in Indian history between the Maratha Empire and an Afghan invading force"".",Gopal Krishna Gokhale,the Third Battle of Panipat,the Sepoy Mutiny's alternate name,Bhagat Singh,B,the Third Battle of Panipat refers to: a major 1761 battle in Indian history between the Maratha Empire and an Afghan invading force,History,Indian History
Which statement correctly describes Tipu Sultan?,the British Prime Minister who led the United Kingdom through most of World War II,the secret US programme during World War II that developed the first atomic bombs,"a 1956 conflict triggered by Egypt's nationalisation of the Suez Canal, involving Britain, France, and Israel",the ruler of the Kingdom of Mysore known for his resistance against British expansion in India,D,"By definition, Tipu Sultan is: the ruler of the Kingdom of Mysore known for his resistance against British expansion in India",History,Modern History
What is The founding of the Indian National Congress?,the reign of the Mauryan emperor known for spreading Buddhism and promoting non-violence after the Kalinga War,the establishment of a major political party that later led India's independence movement,a nonviolent protest led by Mahatma Gandhi against the British salt tax,the year the thirteen American colonies declared independence from British rule,B,The founding of the Indian National Congress refers to: the establishment of a major political party that later led India's independence movement.,History,Indian History
What is the Pokhran nuclear tests?,a Mughal emperor known for his policy of religious tolerance and administrative reforms,"India's nuclear weapon tests, conducted in 1974 and 1998, at Pokhran in Rajasthan",a loose union of Maratha states that emerged as a major power in India after the decline of the Mughal Empire,"a 1942 British mission led by Stafford Cripps that offered India dominion status after the war, which was rejected by Indian leaders",B,"the Pokhran nuclear tests is: India's nuclear weapon tests, conducted in 1974 and 1998, at Pokhran in Rajasthan",History,Indian History
"Fill in the blank: ______ refers to ""a South American civilisation known for Machu Picchu and an extensive road network, conquered by the Spanish"".",the Inca Empire,the Sangam period,the Ramayana,Cleopatra,A,"the Inca Empire refers to: a South American civilisation known for Machu Picchu and an extensive road network, conquered by the Spanish",History,Ancient History
Which statement correctly describes the term 'ahimsa'?,a principle of nonviolence central to Gandhi's philosophy and several Indian religious traditions,"a 1942 British mission led by Stafford Cripps that offered India dominion status after the war, which was rejected by Indian leaders","a movement encouraging the use of Indian-made goods and boycotting British products, launched after the 1905 Bengal partition","held on 26 January 1950, marking the enforcement of the Constitution of India",A,"By definition, the term 'ahimsa' is: a principle of nonviolence central to Gandhi's philosophy and several Indian religious traditions",History,Indian History
"Which term matches this description: ""an ancient network of trade routes connecting East and West, facilitating trade between China, India, and Europe""?",the ancient Mesopotamian civilisation,the Silk Road,the Harappan seals,the Terracotta Army,B,"The description matches the Silk Road: an ancient network of trade routes connecting East and West, facilitating trade between China, India, and Europe",History,Ancient History
"Which term matches this description: ""a Macedonian king who created one of the largest empires in the ancient world, extending into India""?",the ancient Egyptian civilisation,the Terracotta Army,Alexander the Great,Socrates,C,"The description matches Alexander the Great: a Macedonian king who created one of the largest empires in the ancient world, extending into India",History,Ancient History
In which year did The Quit India Movement take place (approximately)?,1932,1942,1937,1992,B,The Quit India Movement took place in approximately 1942.,History,Indian History
What is the Renaissance?,a medieval Christian military order founded to protect pilgrims travelling to the Holy Land,"a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe","enabled the mass production of books, greatly increasing literacy and the spread of ideas across Europe",a tribunal established to identify and prosecute heretics in medieval and early modern Spain,B,"the Renaissance is: a period of renewed interest in art, science, and classical learning that began in Italy and spread across Europe",History,Medieval History
"Fill in the blank: ______ refers to ""the founder and first ruler of the Mongol Empire, one of the largest contiguous empires in history"".",the Spanish Inquisition,the Vikings,Genghis Khan,the Knights Templar,C,"Genghis Khan refers to: the founder and first ruler of the Mongol Empire, one of the largest contiguous empires in history",History,Medieval History
What is The fall of the Western Roman Empire?,the event marking the end of ancient Rome's rule in Western Europe,a key event of the French Revolution symbolising the uprising against the monarchy,a period of radical political and social upheaval in France that overthrew the monarchy,"the traditional founding date of the city of Rome, according to Roman legend",A,The fall of the Western Roman Empire refers to: the event marking the end of ancient Rome's rule in Western Europe.,History,Ancient History
In which year did The unification of Italy take place (approximately)?,1861,1871,1811,1851,A,The unification of Italy took place in approximately 1861.,History,Modern History
In which year did The Bolshevik Revolution take place (approximately)?,1967,1912,1927,1917,D,The Bolshevik Revolution took place in approximately 1917.,History,Modern History
"Fill in the blank: ______ refers to ""the US President during the 1980s known for his role in the later stages of the Cold War"".",the Cultural Revolution,the United States Declaration of Independence's author,Ronald Reagan,the Holocaust,C,Ronald Reagan refers to: the US President during the 1980s known for his role in the later stages of the Cold War,History,Modern History
Which statement correctly describes the Truman Doctrine?,the genocide of six million European Jews and millions of others by Nazi Germany during World War II,a series of conflicts between the Kingdom of Mysore and the British East India Company,a US policy aimed at containing the spread of communism during the Cold War,an Italian explorer whose voyages across the Atlantic led to European awareness of the Americas,C,"By definition, the Truman Doctrine is: a US policy aimed at containing the spread of communism during the Cold War",History,Modern History
Which statement correctly describes the economic liberalisation of India?,the act that transferred control of India from the East India Company to the British Crown,a set of major economic reforms launched in 1991 that opened up India's economy to global trade and investment,a period of agricultural transformation in India starting in the 1960s that significantly increased food grain production,a British military officer instrumental in establishing British East India Company dominance in India,B,"By definition, the economic liberalisation of India is: a set of major economic reforms launched in 1991 that opened up India's economy to global trade and investment",History,Indian History
In which year did The Glorious Revolution take place (approximately)?,1638,1708,1738,1688,D,The Glorious Revolution took place in approximately 1688.,History,Modern History
In which year did The moon landing (Apollo 11) take place (approximately)?,1969,1989,2019,1964,A,The moon landing (Apollo 11) took place in approximately 1969.,History,Modern History
"Which term matches this description: ""India's first female Prime Minister, who served two terms and was known for major political decisions including the Emergency""?",the partition riots of 1947,Indira Gandhi,the doctrine of lapse,the Cripps Mission,B,"The description matches Indira Gandhi: India's first female Prime Minister, who served two terms and was known for major political decisions including the Emergency",History,Indian History
"Fill in the blank: ______ refers to ""an ancient Indian mathematician and astronomer known for his contributions to the concept of zero and planetary motion"".",the Sangam period,the Great Wall of China's construction,Hannibal,Aryabhata,D,Aryabhata refers to: an ancient Indian mathematician and astronomer known for his contributions to the concept of zero and planetary motion,History,Ancient History
"Which term matches this description: ""the Cold War-era competition between the USA and USSR to achieve spaceflight milestones""?",Otto von Bismarck,Tipu Sultan,the Space Race,George Washington,C,The description matches the Space Race: the Cold War-era competition between the USA and USSR to achieve spaceflight milestones,History,Modern History
"Which term matches this description: ""the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church""?",the Domesday Book,the Spanish Inquisition,the Great Schism,the printing revolution's effect,C,The description matches the Great Schism: the 1054 split between the Eastern Orthodox Church and the Roman Catholic Church,History,Medieval History
What is the Cultural Revolution?,"the 1919 treaty that formally ended World War I, imposing heavy penalties on Germany",a 1948–49 operation in which the Western Allies supplied West Berlin by air after a Soviet blockade,"a period of geopolitical tension between the United States and the Soviet Union, roughly from 1947 to 1991",a sociopolitical movement in China (1966–76) led by Mao Zedong aimed at preserving communist ideology,D,the Cultural Revolution is: a sociopolitical movement in China (1966–76) led by Mao Zedong aimed at preserving communist ideology,History,Modern History
What is The Wright Brothers' first flight?,"the first successful powered flight of an aircraft, achieved by Orville and Wilbur Wright",a series of conflicts between Parliamentarians and Royalists over the manner of England's governance,"the event marking the collapse of the barrier dividing East and West Berlin, symbolising the end of the Cold War",a mass civil disobedience movement launched by Mahatma Gandhi demanding an end to British rule,A,"The Wright Brothers' first flight refers to: the first successful powered flight of an aircraft, achieved by Orville and Wilbur Wright.",History,Modern History
Which event happened closest to the year 1857?,The Kalinga War,The Cuban Missile Crisis,The Indian Rebellion of 1857,The Battle of Hastings,C,The Indian Rebellion of 1857 occurred in approximately 1857.,History,Indian History
What is Benito Mussolini?,a system of institutionalised racial segregation that existed in South Africa until the early 1990s,a US programme providing economic aid to help rebuild Western European economies after World War II,"the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II","the fascist dictator of Italy from 1922 to 1943, an ally of Nazi Germany during World War II",D,"Benito Mussolini is: the fascist dictator of Italy from 1922 to 1943, an ally of Nazi Germany during World War II",History,Modern History
"Which term matches this description: ""an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya""?",the partition of Bengal (1905),the doctrine of lapse,Chanakya (Kautilya),the Lal Bal Pal trio,C,"The description matches Chanakya (Kautilya): an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya",History,Indian History
What is the Berlin Wall?,"co-founded by leaders including Jawaharlal Nehru of India, Josip Broz Tito of Yugoslavia, and Gamal Abdel Nasser of Egypt",a 1948–49 operation in which the Western Allies supplied West Berlin by air after a Soviet blockade,"a 1945 meeting between the leaders of the US, UK, and Soviet Union to plan the post-war reorganisation of Europe","a barrier that divided East and West Berlin from 1961 to 1989, symbolising the Cold War divide",D,"the Berlin Wall is: a barrier that divided East and West Berlin from 1961 to 1989, symbolising the Cold War divide",History,Modern History
